Metric,Mean,Std
total,3901541.790478542,637599.6626618257
operational,3901541.790478542,637599.6626618257
daily_sustain_net,42604.04433767438,824.2940719879597
bullwhip,8.706083194544492,0.5332261903800574
inv_turnover,0.3165031064514765,0.009831295593803694
sustainability_score,0.8537893817174362,0.0005846888489692184
