Metric,Mean,Std
total,20203646.431226563,252102.7131641747
operational,20203646.431226563,252102.7131641747
daily_sustain_net,30621.553604856184,267.9660222064048
bullwhip,13.67698575453148,1.3981771505225107
inv_turnover,0.013168723052955529,0.0002778638590291831
sustainability_score,0.6042488937425223,0.0008603221721337277
