Metric,Mean,Std
total,3340691.058636216,455861.4957632365
operational,3340691.058636216,455861.4957632365
daily_sustain_net,43122.27229547315,932.1044381181024
bullwhip,5.645864321733735,0.4091837758804943
inv_turnover,0.29825550979261256,0.007650200366058431
sustainability_score,0.8601563871957123,0.0032246216447081267
