Metric,Mean,Std
total,3983852.452206367,350841.06311335193
operational,3983852.452206367,350841.06311335193
daily_sustain_net,42334.13009671125,1047.8699678904832
bullwhip,4.713292878038383,0.4687414264495581
inv_turnover,0.20738489187309614,0.009531144521130124
sustainability_score,0.5956990586952634,0.005475823494831827
