seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
456,Systemic_Shock,M2: Vanilla PPO,31,4184305.0222298503,4184305.0222298503,41630.83975530339,0.5936182155788864,4.904784431506791,0.1966074950689588
456,Systemic_Shock,M2: Vanilla PPO,32,3288918.261949241,3288918.261949241,42175.29613099324,0.5972536664196274,4.49937569045052,0.21165767551992845
456,Systemic_Shock,M2: Vanilla PPO,33,3631294.6162799,3631294.6162799,41908.41945998041,0.597462693002278,4.358567694744931,0.19816838543437032
456,Systemic_Shock,M2: Vanilla PPO,34,3599498.613126576,3599498.613126576,43707.21909954326,0.5991850967486511,5.444880178207962,0.22007713954089747
456,Systemic_Shock,M2: Vanilla PPO,35,3754680.946751654,3754680.946751654,42333.98815987763,0.5935054254705261,5.520947660056938,0.21657981415956093
456,Systemic_Shock,M2: Vanilla PPO,36,4100898.206082344,4100898.206082344,42138.59895610933,0.5949110086922837,5.0593213479402195,0.21263900140985773
456,Systemic_Shock,M2: Vanilla PPO,37,3835408.2632330656,3835408.2632330656,42603.604773648374,0.5992604917793595,5.0101151317537465,0.19226366999572717
456,Systemic_Shock,M2: Vanilla PPO,38,4183753.399405241,4183753.399405241,41946.35625747443,0.5941263349136234,5.311735281872947,0.209436183609976
456,Systemic_Shock,M2: Vanilla PPO,39,3626833.6760138273,3626833.6760138273,43635.46048273359,0.6015626738404636,5.126249417593874,0.21690855942144302
456,Systemic_Shock,M2: Vanilla PPO,40,4938024.31529665,4938024.31529665,41734.49723086147,0.588144321231392,5.2633770540101965,0.20992490026367655
