step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
118000,37714.7461,24697.5425,1.0000,0.010000,0
119000,47205.5042,59656.0385,1.0000,0.010000,0
120000,61487.8293,66015.6164,0.9856,0.010000,0
121000,39324.3543,27391.3616,1.0000,0.010000,0
122000,49660.3657,62535.7707,1.0000,0.010000,0
123000,61487.6099,60925.2906,0.9832,0.010000,0
124000,40393.5184,30635.5789,1.0000,0.010000,0
125000,49514.4205,65873.9693,1.0000,0.010000,0
126000,58246.4024,55541.2848,0.9804,0.010000,0
127000,41879.5098,33249.1834,1.0000,0.010000,0
128000,51952.0121,68352.9971,1.0000,0.010000,0
129000,55255.7804,50317.3099,0.9832,0.010000,0
130000,40841.3351,36496.2051,1.0000,0.010000,0
131000,52477.1336,71758.5805,1.0000,0.010000,0
132000,51062.4117,45018.9829,0.9848,0.010000,0
133000,40854.6263,39080.9904,1.0000,0.010000,0
134000,54784.8900,75128.6634,1.0000,0.010000,0
135000,48063.0095,40026.9876,0.9837,0.010000,0
136000,43409.6872,42522.8196,1.0000,0.010000,0
137000,60141.8300,78419.3542,1.0000,0.010000,0
138000,44650.6423,34434.0117,0.9859,0.010000,0
139000,41689.5610,44809.8420,1.0000,0.010000,0
140000,59337.3557,80828.1523,1.0000,0.010000,0
141000,41254.6028,28971.0849,0.9869,0.010000,0
142000,43629.7777,48207.5266,1.0000,0.010000,0
143000,64451.6769,84000.6938,1.0000,0.010000,0
144000,38301.8442,23429.9754,0.9875,0.010000,0
145000,45498.8190,51063.3303,1.0000,0.010000,0
146000,68229.5498,86748.6912,1.0000,0.010000,0
147000,34718.1540,17695.5306,0.9852,0.010000,0
148000,45598.9321,53054.1839,1.0000,0.010000,0
149000,68818.1777,79961.6939,0.9845,0.010000,0
150000,34135.1902,20394.2690,1.0000,0.010000,0
151000,45629.7439,55895.6707,1.0000,0.010000,0
152000,66760.4404,74867.2084,0.9876,0.010000,0
153000,38353.4526,23252.7718,1.0000,0.010000,0
154000,47626.0235,58770.7571,1.0000,0.010000,0
155000,62699.8738,69448.8228,0.9859,0.010000,0
156000,37837.5191,25925.4221,1.0000,0.010000,0
157000,47515.0887,61345.7840,1.0000,0.010000,0
158000,61596.4895,63700.9961,0.9810,0.010000,0
