seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
42,Systemic_Shock,M3: PPO + Priors,0,3591978.739325106,3591978.739325106,42764.993783227415,0.8472076478857029,9.634173393589707,0.28218625684026805
42,Systemic_Shock,M3: PPO + Priors,1,3493079.5510077477,3493079.5510077477,41549.50634968982,0.8434234396503055,10.761869560761111,0.2742797176395143
42,Systemic_Shock,M3: PPO + Priors,2,2831157.527651012,2831157.527651012,44474.9690033357,0.8519464885430927,11.652656314971765,0.2912938024751966
42,Systemic_Shock,M3: PPO + Priors,3,4718339.871351898,4718339.871351898,41832.733239632114,0.8462463361807122,10.973210176506754,0.2872972123992867
42,Systemic_Shock,M3: PPO + Priors,4,4148810.9176660776,4148810.9176660776,42851.832494866445,0.8487472239357753,10.163084189075759,0.28189646981807714
42,Systemic_Shock,M3: PPO + Priors,5,3357285.1932016015,3357285.1932016015,43107.712631656126,0.845432785374802,11.615357394402949,0.2721972521753757
42,Systemic_Shock,M3: PPO + Priors,6,4400530.240788221,4400530.240788221,42471.109928406164,0.8504165200388318,11.615497010206479,0.28774774545837245
42,Systemic_Shock,M3: PPO + Priors,7,3441872.847300172,3441872.847300172,42771.68579431501,0.8500202957663104,10.251130411713003,0.2730777760270949
42,Systemic_Shock,M3: PPO + Priors,8,3440039.5769760013,3440039.5769760013,43511.675208152235,0.8485525066028042,11.112115044267032,0.27718394226649024
42,Systemic_Shock,M3: PPO + Priors,9,3240591.0121639967,3240591.0121639967,43493.06176358282,0.8490729345470436,10.401487150185327,0.28481347379948935
42,Systemic_Shock,M3: PPO + Priors,10,3310188.054521978,3310188.054521978,41272.858656657925,0.8485961667122536,9.498125619243,0.2766934043714594
42,Systemic_Shock,M3: PPO + Priors,11,4386793.441367507,4386793.441367507,41699.274733109654,0.8484460107600298,10.19201551633316,0.289725152726718
42,Systemic_Shock,M3: PPO + Priors,12,3734342.934288144,3734342.934288144,42900.199085590386,0.849963365284896,10.444877277388702,0.282218296640097
42,Systemic_Shock,M3: PPO + Priors,13,3612500.145467162,3612500.145467162,41833.6266282084,0.8491753601722324,10.80966150386115,0.2963258408817026
42,Systemic_Shock,M3: PPO + Priors,14,3109558.467665732,3109558.467665732,41898.22848841911,0.8488771756660088,12.19334128831573,0.2737502734452551
42,Systemic_Shock,M3: PPO + Priors,15,3590372.135661006,3590372.135661006,40896.32846103994,0.8499473104646946,10.211634551323108,0.2618494344350598
42,Systemic_Shock,M3: PPO + Priors,16,3376287.9460879564,3376287.9460879564,42791.42470860054,0.8469874528702278,9.796732777209847,0.2963396099809888
42,Systemic_Shock,M3: PPO + Priors,17,4308292.060598493,4308292.060598493,40462.716806456345,0.8490743541171678,10.669632265534185,0.28841557640580445
42,Systemic_Shock,M3: PPO + Priors,18,4336723.028782725,4336723.028782725,44663.425684044094,0.8500795217039762,10.880154822336243,0.2893679824353798
42,Systemic_Shock,M3: PPO + Priors,19,3641168.615837693,3641168.615837693,45053.828258910624,0.8505704901911475,12.292532759351332,0.2946895802837602
42,Systemic_Shock,M3: PPO + Priors,20,4606522.170209408,4606522.170209408,44177.407642809,0.8486570445423675,12.177803220513317,0.3094618558285026
42,Systemic_Shock,M3: PPO + Priors,21,3914313.706954181,3914313.706954181,42898.86981968908,0.8487055402055386,11.858495738394714,0.2795299591331211
42,Systemic_Shock,M3: PPO + Priors,22,3831509.8326147795,3831509.8326147795,42343.46681544596,0.8452694841105667,9.136569272073153,0.2771772343230334
