Metric,Mean,Std
total,3784010.035798441,507604.012744315
operational,3784010.035798441,507604.012744315
daily_sustain_net,42446.594296835334,1086.8355890445696
bullwhip,10.858506489693264,0.9187336877969939
inv_turnover,0.28353390877288975,0.009181832201033586
sustainability_score,0.8481873130655846,0.0018134667497098744
