seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
42,High_Volatility,M2: Vanilla PPO,0,10953943.252340794,10953943.252340794,41484.601104765505,0.6693294579318237,0.2241934381786392,0.026344301985225305
42,High_Volatility,M2: Vanilla PPO,1,11155698.717617512,11155698.717617512,41440.49529861898,0.668454929170674,0.25901289174593706,0.02567016269189039
42,High_Volatility,M2: Vanilla PPO,2,11178370.528878212,11178370.528878212,42093.08404514427,0.6650963784323304,0.24259368777791074,0.026764417682430514
42,High_Volatility,M2: Vanilla PPO,3,10942724.465716243,10942724.465716243,41965.963179497805,0.669419733346573,0.16740980591276372,0.024928717295940775
42,High_Volatility,M2: Vanilla PPO,4,10107652.250110626,10107652.250110626,40129.58552024902,0.6768900528232842,0.13616847055920536,0.025726725766040084
42,High_Volatility,M2: Vanilla PPO,5,10261401.51127243,10261401.51127243,41345.35619755154,0.6706529737492922,0.18800741718648661,0.026193092218901076
42,High_Volatility,M2: Vanilla PPO,6,11187562.585314512,11187562.585314512,43508.16992658573,0.6646457201549532,0.20423452698010192,0.02586247829123775
42,High_Volatility,M2: Vanilla PPO,7,10760671.33597231,10760671.33597231,41504.871048971945,0.6671573577968626,0.23218960491844506,0.027036110083803737
42,High_Volatility,M2: Vanilla PPO,8,10176580.540900826,10176580.540900826,43184.51430373902,0.6659824766846048,0.21400791236179634,0.0253979634206707
42,High_Volatility,M2: Vanilla PPO,9,10852073.892965436,10852073.892965436,41960.670979341645,0.6677898195944225,0.2061055597464807,0.026534398225715957
42,High_Volatility,M2: Vanilla PPO,10,11701181.003173351,11701181.003173351,42804.680683615494,0.6664488492039584,0.2733649209150319,0.024231470109850193
42,High_Volatility,M2: Vanilla PPO,11,10306305.679197192,10306305.679197192,42766.9194026706,0.665142765661888,0.25428064532158035,0.025830647675460932
42,High_Volatility,M2: Vanilla PPO,12,11730547.07551217,11730547.07551217,42373.23901975761,0.6685689665744842,0.21087556415002462,0.023908110128207177
42,High_Volatility,M2: Vanilla PPO,13,11369975.686003685,11369975.686003685,42901.75493367238,0.6628912243618864,0.2198736548939767,0.02739785412632948
42,High_Volatility,M2: Vanilla PPO,14,11274876.673605919,11274876.673605919,42779.52111264012,0.6658093129036465,0.19667398718304463,0.02632657988196273
42,High_Volatility,M2: Vanilla PPO,15,10511578.037910938,10511578.037910938,44070.25294852398,0.6596868799734389,0.22342929289273655,0.027814607087253838
42,High_Volatility,M2: Vanilla PPO,16,10558460.319556236,10558460.319556236,41997.253594901646,0.6706146959568736,0.18976905960280885,0.024162000042460878
42,High_Volatility,M2: Vanilla PPO,17,11334941.199074984,11334941.199074984,42728.667554357446,0.6660586948909026,0.2336263073661251,0.024243586018624752
42,High_Volatility,M2: Vanilla PPO,18,11174736.944745779,11174736.944745779,41255.3932881592,0.6693297114851523,0.2323183753530455,0.026932166313439754
42,High_Volatility,M2: Vanilla PPO,19,10748931.305797815,10748931.305797815,42134.47562645218,0.668066674233464,0.20655694523498613,0.02543451222816496
42,High_Volatility,M2: Vanilla PPO,20,9992564.776684046,9992564.776684046,40548.22860869716,0.6734280829299333,0.21221435464259425,0.02696920944039704
42,High_Volatility,M2: Vanilla PPO,21,10401211.456889153,10401211.456889153,42744.97790817145,0.6646216105848448,0.25689115861022604,0.02628366909600668
42,High_Volatility,M2: Vanilla PPO,22,10128536.89833641,10128536.89833641,41985.044650341624,0.6670137597536678,0.21217314362397036,0.027408437739779346
42,High_Volatility,M2: Vanilla PPO,23,10897942.524209023,10897942.524209023,43318.69811418043,0.6641095255685807,0.22132932333383035,0.026204692031116444
42,High_Volatility,M2: Vanilla PPO,24,10165413.356753469,10165413.356753469,40187.9678907732,0.6759716850775489,0.18856478641516491,0.025256997636047135
42,High_Volatility,M2: Vanilla PPO,25,10455714.941078663,10455714.941078663,40707.60495779111,0.6698583377762539,0.1983389566121834,0.027058962922152045
42,High_Volatility,M2: Vanilla PPO,26,10080596.560409069,10080596.560409069,42656.64674111894,0.665279595454406,0.25543168987660536,0.025919259905875264
42,High_Volatility,M2: Vanilla PPO,27,10695737.612995386,10695737.612995386,41681.96639949463,0.6705020039645861,0.20459848410494158,0.02494707946449188
42,High_Volatility,M2: Vanilla PPO,28,10044469.598758936,10044469.598758936,41849.66027811811,0.6673852435911831,0.1792186690295334,0.027946765641108574
42,High_Volatility,M2: Vanilla PPO,29,10238026.215258718,10238026.215258718,41518.89627263817,0.6691398356607741,0.22783133040914325,0.026780660844081854
42,High_Volatility,M2: Vanilla PPO,30,10528781.11924696,10528781.11924696,41901.8983745483,0.6671468117916977,0.2312186038460038,0.02590528261808169
42,High_Volatility,M2: Vanilla PPO,31,10551668.76025629,10551668.76025629,41491.64380169646,0.6700029096409875,0.22262780398301077,0.026760234712847428
42,High_Volatility,M2: Vanilla PPO,32,10260471.848382473,10260471.848382473,40446.37831137745,0.6744949442598253,0.18020274701110425,0.024719193129525988
42,High_Volatility,M2: Vanilla PPO,33,10373546.641588688,10373546.641588688,40457.453133322444,0.6734556470351816,0.21113582682974205,0.02596036188538288
42,High_Volatility,M2: Vanilla PPO,34,10034163.404935837,10034163.404935837,41474.00486182508,0.6677184686868259,0.22946725740922982,0.02797856127484297
42,High_Volatility,M2: Vanilla PPO,35,10444421.202106953,10444421.202106953,42024.43863652354,0.6647656563505432,0.2533990159055164,0.027519210125142086
42,High_Volatility,M2: Vanilla PPO,36,10540998.4056077,10540998.4056077,42379.366593259605,0.6678224092306938,0.22512531915024855,0.025950950528318188
42,High_Volatility,M2: Vanilla PPO,37,11488513.539435387,11488513.539435387,44138.161190323306,0.66257646481482,0.22766297312224593,0.025471800636474504
42,High_Volatility,M2: Vanilla PPO,38,10686218.816015363,10686218.816015363,42939.92283125503,0.6661709803396251,0.22151166129831112,0.02525189941433543
42,High_Volatility,M2: Vanilla PPO,39,10677482.101631403,10677482.101631403,41631.10638395852,0.6693062330165838,0.22331930664501143,0.025069564128194347
42,High_Volatility,M2: Vanilla PPO,40,11053321.34103489,11053321.34103489,42260.29136136702,0.668797186878614,0.19539386216350724,0.025252628740097035
42,High_Volatility,M2: Vanilla PPO,41,11049611.349724889,11049611.349724889,42835.829716877364,0.665192155678605,0.26517439858770814,0.024533263407303094
42,High_Volatility,M2: Vanilla PPO,42,11124864.580700994,11124864.580700994,41986.887959139356,0.6734121561096527,0.14190448184915974,0.023091605020182697
42,High_Volatility,M2: Vanilla PPO,43,10108752.69854021,10108752.69854021,41854.12408169166,0.6690788712416231,0.22099538153776274,0.02525171225006367
42,High_Volatility,M2: Vanilla PPO,44,10198715.975915194,10198715.975915194,40217.07614654638,0.6752706564949716,0.17436628570026955,0.02529886070577337
42,High_Volatility,M2: Vanilla PPO,45,10546549.391843796,10546549.391843796,41928.76435331311,0.6682598608142885,0.2554069674283434,0.025139385200527244
42,High_Volatility,M2: Vanilla PPO,46,11386893.300986767,11386893.300986767,43054.56246411866,0.6645592984458417,0.24801814601812072,0.024023697044135463
42,High_Volatility,M2: Vanilla PPO,47,11217544.309290886,11217544.309290886,41738.816307483896,0.67119485405494,0.19468846916841254,0.02319609432838603
42,High_Volatility,M2: Vanilla PPO,48,10120103.401779175,10120103.401779175,41375.68964109939,0.6700144305607176,0.17184391326187207,0.026523398234737473
42,High_Volatility,M2: Vanilla PPO,49,10658482.43647337,10658482.43647337,40953.37607188372,0.6709528423119648,0.19315760895895395,0.02632833918714768
