seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
123,Systemic_Shock,M1: Base-Stock,0,19601502.472740173,19601502.472740173,104711.15001459852,0.5728416572363259,0.0,0.02359764361600597
123,Systemic_Shock,M1: Base-Stock,1,19283472.19016838,19283472.19016838,104711.15001459852,0.5728416572363259,0.0,0.02420377081799865
123,Systemic_Shock,M1: Base-Stock,2,19456249.62782097,19456249.62782097,104711.15001459852,0.5728416572363259,0.0,0.023732600032643967
123,Systemic_Shock,M1: Base-Stock,3,19667979.128398895,19667979.128398895,104711.15001459852,0.5728416572363259,0.0,0.023437173543605225
123,Systemic_Shock,M1: Base-Stock,4,17076566.15096855,17076566.15096855,104711.15001459852,0.5728416572363259,0.0,0.027927934000992975
123,Systemic_Shock,M1: Base-Stock,5,19082058.78989601,19082058.78989601,104711.15001459852,0.5728416572363259,0.0,0.024179392574707737
123,Systemic_Shock,M1: Base-Stock,6,19350168.403787613,19350168.403787613,104711.15001459852,0.5728416572363259,0.0,0.023767914200819744
123,Systemic_Shock,M1: Base-Stock,7,19660792.04675293,19660792.04675293,104711.15001459852,0.5728416572363259,0.0,0.023374142599060076
123,Systemic_Shock,M1: Base-Stock,8,19124483.05446434,19124483.05446434,104711.15001459852,0.5728416572363259,0.0,0.024277342436302425
123,Systemic_Shock,M1: Base-Stock,9,18438414.643360138,18438414.643360138,104711.15001459852,0.5728416572363259,0.0,0.025606099797590334
123,Systemic_Shock,M1: Base-Stock,10,20151164.671527863,20151164.671527863,104711.15001459852,0.5728416572363259,0.0,0.022690576410240953
123,Systemic_Shock,M1: Base-Stock,11,18160907.55060959,18160907.55060959,104711.15001459852,0.5728416572363259,0.0,0.025807345987972408
123,Systemic_Shock,M1: Base-Stock,12,19406891.73871994,19406891.73871994,104711.15001459852,0.5728416572363259,0.0,0.02413683915848117
123,Systemic_Shock,M1: Base-Stock,13,18593355.53766632,18593355.53766632,104711.15001459852,0.5728416572363259,0.0,0.02509684065297654
123,Systemic_Shock,M1: Base-Stock,14,19105953.352478027,19105953.352478027,104711.15001459852,0.5728416572363259,0.0,0.024490262551164158
123,Systemic_Shock,M1: Base-Stock,15,19646766.371128082,19646766.371128082,104711.15001459852,0.5728416572363259,0.0,0.023553038016949506
123,Systemic_Shock,M1: Base-Stock,16,19352268.84168625,19352268.84168625,104711.15001459852,0.5728416572363259,0.0,0.024159591379268628
123,Systemic_Shock,M1: Base-Stock,17,19718708.83733368,19718708.83733368,104711.15001459852,0.5728416572363259,0.0,0.0231785071259684
123,Systemic_Shock,M1: Base-Stock,18,18734422.243680954,18734422.243680954,104711.15001459852,0.5728416572363259,0.0,0.02484133090016078
123,Systemic_Shock,M1: Base-Stock,19,19155635.893615723,19155635.893615723,104711.15001459852,0.5728416572363259,0.0,0.02418950620479777
123,Systemic_Shock,M1: Base-Stock,20,19310693.427757263,19310693.427757263,104711.15001459852,0.5728416572363259,0.0,0.02408991184324923
123,Systemic_Shock,M1: Base-Stock,21,19272716.19658661,19272716.19658661,104711.15001459852,0.5728416572363259,0.0,0.02406222895745725
123,Systemic_Shock,M1: Base-Stock,22,19088908.48911667,19088908.48911667,104711.15001459852,0.5728416572363259,0.0,0.024469184864159232
123,Systemic_Shock,M1: Base-Stock,23,19163190.974884033,19163190.974884033,104711.15001459852,0.5728416572363259,0.0,0.02399951734711117
123,Systemic_Shock,M1: Base-Stock,24,19266327.547729492,19266327.547729492,104711.15001459852,0.5728416572363259,0.0,0.024070280713650687
123,Systemic_Shock,M1: Base-Stock,25,19468121.087055206,19468121.087055206,104711.15001459852,0.5728416572363259,0.0,0.024011043186972163
123,Systemic_Shock,M1: Base-Stock,26,19490213.848480225,19490213.848480225,104711.15001459852,0.5728416572363259,0.0,0.023876437794832603
123,Systemic_Shock,M1: Base-Stock,27,18957783.034618378,18957783.034618378,104711.15001459852,0.5728416572363259,0.0,0.024547067171649905
123,Systemic_Shock,M1: Base-Stock,28,18931483.517871857,18931483.517871857,104711.15001459852,0.5728416572363259,0.0,0.02469958235270351
123,Systemic_Shock,M1: Base-Stock,29,18821121.19659233,18821121.19659233,104711.15001459852,0.5728416572363259,0.0,0.02476197468530592
123,Systemic_Shock,M1: Base-Stock,30,18046258.78347397,18046258.78347397,104711.15001459852,0.5728416572363259,0.0,0.026160846986466257
123,Systemic_Shock,M1: Base-Stock,31,17545332.46407509,17545332.46407509,104711.15001459852,0.5728416572363259,0.0,0.027104137144237643
123,Systemic_Shock,M1: Base-Stock,32,19445515.040632248,19445515.040632248,104711.15001459852,0.5728416572363259,0.0,0.02378222666839438
123,Systemic_Shock,M1: Base-Stock,33,17866383.874998093,17866383.874998093,104711.15001459852,0.5728416572363259,0.0,0.026433001101376058
123,Systemic_Shock,M1: Base-Stock,34,18533782.93137932,18533782.93137932,104711.15001459852,0.5728416572363259,0.0,0.025112577293159393
123,Systemic_Shock,M1: Base-Stock,35,19626480.70726776,19626480.70726776,104711.15001459852,0.5728416572363259,0.0,0.023376002061994198
123,Systemic_Shock,M1: Base-Stock,36,17874347.15486908,17874347.15486908,104711.15001459852,0.5728416572363259,0.0,0.026790902196803724
123,Systemic_Shock,M1: Base-Stock,37,19481074.56009102,19481074.56009102,104711.15001459852,0.5728416572363259,0.0,0.023589883213639175
123,Systemic_Shock,M1: Base-Stock,38,20158330.709897995,20158330.709897995,104711.15001459852,0.5728416572363259,0.0,0.022700269008570532
123,Systemic_Shock,M1: Base-Stock,39,17891028.409347534,17891028.409347534,104711.15001459852,0.5728416572363259,0.0,0.026220791774628587
123,Systemic_Shock,M1: Base-Stock,40,17723729.802358627,17723729.802358627,104711.15001459852,0.5728416572363259,0.0,0.026641030807825487
123,Systemic_Shock,M1: Base-Stock,41,19188499.178058624,19188499.178058624,104711.15001459852,0.5728416572363259,0.0,0.024250262159696653
123,Systemic_Shock,M1: Base-Stock,42,18772367.358743668,18772367.358743668,104711.15001459852,0.5728416572363259,0.0,0.024968388646274427
123,Systemic_Shock,M1: Base-Stock,43,18885447.4855175,18885447.4855175,104711.15001459852,0.5728416572363259,0.0,0.024783212219964317
123,Systemic_Shock,M1: Base-Stock,44,19678090.276691437,19678090.276691437,104711.15001459852,0.5728416572363259,0.0,0.023307499683085275
123,Systemic_Shock,M1: Base-Stock,45,19809328.28817749,19809328.28817749,104711.15001459852,0.5728416572363259,0.0,0.0231555810995032
123,Systemic_Shock,M1: Base-Stock,46,19441707.07025528,19441707.07025528,104711.15001459852,0.5728416572363259,0.0,0.024029539616819907
123,Systemic_Shock,M1: Base-Stock,47,19163815.470638275,19163815.470638275,104711.15001459852,0.5728416572363259,0.0,0.024311217489997927
123,Systemic_Shock,M1: Base-Stock,48,19617798.926445007,19617798.926445007,104711.15001459852,0.5728416572363259,0.0,0.02328666664080712
123,Systemic_Shock,M1: Base-Stock,49,18694476.79688835,18694476.79688835,104711.15001459852,0.5728416572363259,0.0,0.02538095115829993
