seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
42,High_Volatility,M1: Base-Stock,0,34245934.278354645,34245934.278354645,104711.15001459852,0.5728416572363259,0.0,0.012079641840019948
42,High_Volatility,M1: Base-Stock,1,34601505.26488495,34601505.26488495,104711.15001459852,0.5728416572363259,0.0,0.011925810783662751
42,High_Volatility,M1: Base-Stock,2,34281909.65446472,34281909.65446472,104711.15001459852,0.5728416572363259,0.0,0.012066117166867939
42,High_Volatility,M1: Base-Stock,3,35622431.3182106,35622431.3182106,104711.15001459852,0.5728416572363259,0.0,0.01149302401406218
42,High_Volatility,M1: Base-Stock,4,34803408.90280151,34803408.90280151,104711.15001459852,0.5728416572363259,0.0,0.01183921242727385
42,High_Volatility,M1: Base-Stock,5,35271847.88451767,35271847.88451767,104711.15001459852,0.5728416572363259,0.0,0.011651380720448273
42,High_Volatility,M1: Base-Stock,6,33964092.97449303,33964092.97449303,104711.15001459852,0.5728416572363259,0.0,0.012155685224610054
42,High_Volatility,M1: Base-Stock,7,33458945.594646454,33458945.594646454,104711.15001459852,0.5728416572363259,0.0,0.012307071668852197
42,High_Volatility,M1: Base-Stock,8,34381633.93791199,34381633.93791199,104711.15001459852,0.5728416572363259,0.0,0.012033603467324159
42,High_Volatility,M1: Base-Stock,9,34790383.63058853,34790383.63058853,104711.15001459852,0.5728416572363259,0.0,0.011760750480387444
42,High_Volatility,M1: Base-Stock,10,35634737.875572205,35634737.875572205,104711.15001459852,0.5728416572363259,0.0,0.01150129763373468
42,High_Volatility,M1: Base-Stock,11,34644026.29149628,34644026.29149628,104711.15001459852,0.5728416572363259,0.0,0.011950186681090226
42,High_Volatility,M1: Base-Stock,12,31941134.3350029,31941134.3350029,104711.15001459852,0.5728416572363259,0.0,0.01303366451683303
42,High_Volatility,M1: Base-Stock,13,34107864.55920029,34107864.55920029,104711.15001459852,0.5728416572363259,0.0,0.012070859536561118
42,High_Volatility,M1: Base-Stock,14,34513926.439250946,34513926.439250946,104711.15001459852,0.5728416572363259,0.0,0.011921207592321407
42,High_Volatility,M1: Base-Stock,15,34755243.21760559,34755243.21760559,104711.15001459852,0.5728416572363259,0.0,0.012205388620424439
42,High_Volatility,M1: Base-Stock,16,35111147.42840576,35111147.42840576,104711.15001459852,0.5728416572363259,0.0,0.011662549965075843
42,High_Volatility,M1: Base-Stock,17,35170352.04291725,35170352.04291725,104711.15001459852,0.5728416572363259,0.0,0.011677961999282742
42,High_Volatility,M1: Base-Stock,18,34395367.57353401,34395367.57353401,104711.15001459852,0.5728416572363259,0.0,0.011938344351438781
42,High_Volatility,M1: Base-Stock,19,32894080.68473816,32894080.68473816,104711.15001459852,0.5728416572363259,0.0,0.012576363666709079
42,High_Volatility,M1: Base-Stock,20,35648954.40855408,35648954.40855408,104711.15001459852,0.5728416572363259,0.0,0.011583048420320718
42,High_Volatility,M1: Base-Stock,21,35935007.47756958,35935007.47756958,104711.15001459852,0.5728416572363259,0.0,0.011419414066158031
42,High_Volatility,M1: Base-Stock,22,32979878.33626175,32979878.33626175,104711.15001459852,0.5728416572363259,0.0,0.012567825428293704
42,High_Volatility,M1: Base-Stock,23,36164051.8874321,36164051.8874321,104711.15001459852,0.5728416572363259,0.0,0.01130971510675441
42,High_Volatility,M1: Base-Stock,24,35101945.48206329,35101945.48206329,104711.15001459852,0.5728416572363259,0.0,0.011714062279756075
42,High_Volatility,M1: Base-Stock,25,35698339.25588989,35698339.25588989,104711.15001459852,0.5728416572363259,0.0,0.01163446362363126
42,High_Volatility,M1: Base-Stock,26,33347193.17447281,33347193.17447281,104711.15001459852,0.5728416572363259,0.0,0.012323812135769018
42,High_Volatility,M1: Base-Stock,27,35140251.5418663,35140251.5418663,104711.15001459852,0.5728416572363259,0.0,0.011805590112951792
42,High_Volatility,M1: Base-Stock,28,32948322.239200592,32948322.239200592,104711.15001459852,0.5728416572363259,0.0,0.01261394208764121
42,High_Volatility,M1: Base-Stock,29,35511086.875743866,35511086.875743866,104711.15001459852,0.5728416572363259,0.0,0.011499493867038675
42,High_Volatility,M1: Base-Stock,30,35787594.16049957,35787594.16049957,104711.15001459852,0.5728416572363259,0.0,0.011467106635885878
42,High_Volatility,M1: Base-Stock,31,33759764.027404785,33759764.027404785,104711.15001459852,0.5728416572363259,0.0,0.012194984621451941
42,High_Volatility,M1: Base-Stock,32,34056343.55722809,34056343.55722809,104711.15001459852,0.5728416572363259,0.0,0.012212521858099188
42,High_Volatility,M1: Base-Stock,33,35216789.96829224,35216789.96829224,104711.15001459852,0.5728416572363259,0.0,0.011755666630840147
42,High_Volatility,M1: Base-Stock,34,33613370.430259705,33613370.430259705,104711.15001459852,0.5728416572363259,0.0,0.012302816899813884
42,High_Volatility,M1: Base-Stock,35,36141251.87505722,36141251.87505722,104711.15001459852,0.5728416572363259,0.0,0.01136320613562691
42,High_Volatility,M1: Base-Stock,36,33602925.51551819,33602925.51551819,104711.15001459852,0.5728416572363259,0.0,0.012422209687034858
42,High_Volatility,M1: Base-Stock,37,34402961.208099365,34402961.208099365,104711.15001459852,0.5728416572363259,0.0,0.011990939931264941
42,High_Volatility,M1: Base-Stock,38,32996335.315595627,32996335.315595627,104711.15001459852,0.5728416572363259,0.0,0.012776675066084542
42,High_Volatility,M1: Base-Stock,39,33627647.673633575,33627647.673633575,104711.15001459852,0.5728416572363259,0.0,0.012340879511937755
42,High_Volatility,M1: Base-Stock,40,35200301.60184097,35200301.60184097,104711.15001459852,0.5728416572363259,0.0,0.011628695890152134
42,High_Volatility,M1: Base-Stock,41,36809963.455833435,36809963.455833435,104711.15001459852,0.5728416572363259,0.0,0.01103877733275667
42,High_Volatility,M1: Base-Stock,42,33130581.755729675,33130581.755729675,104711.15001459852,0.5728416572363259,0.0,0.01241831719294241
42,High_Volatility,M1: Base-Stock,43,35648480.98808479,35648480.98808479,104711.15001459852,0.5728416572363259,0.0,0.011494161545968537
42,High_Volatility,M1: Base-Stock,44,34040137.97470093,34040137.97470093,104711.15001459852,0.5728416572363259,0.0,0.01207795002425596
42,High_Volatility,M1: Base-Stock,45,34843642.97739792,34843642.97739792,104711.15001459852,0.5728416572363259,0.0,0.011809318492759296
42,High_Volatility,M1: Base-Stock,46,35262758.9159832,35262758.9159832,104711.15001459852,0.5728416572363259,0.0,0.011614618023936561
42,High_Volatility,M1: Base-Stock,47,33085723.4421463,33085723.4421463,104711.15001459852,0.5728416572363259,0.0,0.01267514713202858
42,High_Volatility,M1: Base-Stock,48,33555605.23718643,33555605.23718643,104711.15001459852,0.5728416572363259,0.0,0.01233625999724689
42,High_Volatility,M1: Base-Stock,49,33678322.78090286,33678322.78090286,104711.15001459852,0.5728416572363259,0.0,0.012353086732911066
