seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
456,Stable_Operations,M2: Vanilla PPO,0,25117711.095291615,25117711.095291615,35213.86663317254,0.6496205498053718,11.979285418438396,0.011142148643170991
456,Stable_Operations,M2: Vanilla PPO,1,25899558.515691757,25899558.515691757,35147.86495467395,0.6512903492064736,9.841863494553518,0.011150547674689745
456,Stable_Operations,M2: Vanilla PPO,2,25268149.30760181,25268149.30760181,35232.0489013039,0.6527449533020232,9.280826424230808,0.011242312809519685
456,Stable_Operations,M2: Vanilla PPO,3,25525227.7205261,25525227.7205261,35611.22153120471,0.6519220466386266,10.093482813633274,0.011021097872080594
456,Stable_Operations,M2: Vanilla PPO,4,25407273.939486027,25407273.939486027,35317.70588771432,0.6526904980493944,9.282618305801913,0.01100410825480476
456,Stable_Operations,M2: Vanilla PPO,5,25416005.749486327,25416005.749486327,34999.108870700926,0.6516683101707024,7.971986383380893,0.011000828572175032
456,Stable_Operations,M2: Vanilla PPO,6,25435397.35885477,25435397.35885477,35809.901492603145,0.651445557325941,8.559731364384959,0.010979034973712689
456,Stable_Operations,M2: Vanilla PPO,7,25575767.45944178,25575767.45944178,35220.607256628384,0.6520394399582123,8.694173937493913,0.011009957709521432
456,Stable_Operations,M2: Vanilla PPO,8,25427253.654286027,25427253.654286027,35241.784213763785,0.6524875752746445,9.267695056995903,0.011131203798118723
456,Stable_Operations,M2: Vanilla PPO,9,26011414.152863145,26011414.152863145,34804.08139994184,0.6506823169171763,10.32467151831389,0.011157087231174232
456,Stable_Operations,M2: Vanilla PPO,10,25674110.533736706,25674110.533736706,35823.14626755874,0.6507284349220627,9.14224072563347,0.010885405072791718
456,Stable_Operations,M2: Vanilla PPO,11,25563729.78024113,25563729.78024113,35422.056476220336,0.6521763739721855,8.163867684776683,0.011017052207833057
456,Stable_Operations,M2: Vanilla PPO,12,25111800.874616623,25111800.874616623,35467.78392467264,0.6517372447858086,11.583789604833001,0.011246857594744683
456,Stable_Operations,M2: Vanilla PPO,13,25627422.879578233,25627422.879578233,35395.23284661975,0.6520342501418414,10.800081735200635,0.011071004607096977
456,Stable_Operations,M2: Vanilla PPO,14,24861962.92978096,24861962.92978096,36075.31957597079,0.6523113838170675,9.57652313766131,0.011247691074807324
456,Stable_Operations,M2: Vanilla PPO,15,25303987.243005037,25303987.243005037,34553.15847322569,0.650908558539528,10.026772018118887,0.011423894732023583
456,Stable_Operations,M2: Vanilla PPO,16,25073566.959800005,25073566.959800005,35488.01869154466,0.6516128645007766,9.8023109097515,0.011222976713061513
456,Stable_Operations,M2: Vanilla PPO,17,24773299.245441794,24773299.245441794,35504.81290186755,0.651922280561565,10.407309740989072,0.011515881554271612
456,Stable_Operations,M2: Vanilla PPO,18,25490174.0425936,25490174.0425936,35124.071007496204,0.6525058341148142,10.283982146864911,0.01134268422075882
456,Stable_Operations,M2: Vanilla PPO,19,25253971.81097734,25253971.81097734,35119.55132148092,0.6518796942928808,8.769875070047226,0.011412010175232846
456,Stable_Operations,M2: Vanilla PPO,20,25835915.53823757,25835915.53823757,34958.39136770741,0.6504192330100284,10.517408252624302,0.010849223965112521
456,Stable_Operations,M2: Vanilla PPO,21,25543546.742565393,25543546.742565393,34830.350743354546,0.6531123367099173,10.066624474080344,0.011339321279166476
456,Stable_Operations,M2: Vanilla PPO,22,25781398.481945515,25781398.481945515,35598.80626741165,0.6494361466557507,10.492938781605975,0.010813276003213374
456,Stable_Operations,M2: Vanilla PPO,23,25766732.144123435,25766732.144123435,36049.78781048047,0.6486808515229175,11.532822936947735,0.01091115529899092
