seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
123,Stable_Operations,M1: Base-Stock,0,45686618.20277023,45686618.20277023,104711.15001459852,0.5728416572363259,0.0,0.0087514326059938
123,Stable_Operations,M1: Base-Stock,1,44485244.89135742,44485244.89135742,104711.15001459852,0.5728416572363259,0.0,0.008970876792798298
123,Stable_Operations,M1: Base-Stock,2,45026195.14897156,45026195.14897156,104711.15001459852,0.5728416572363259,0.0,0.008854221246841376
123,Stable_Operations,M1: Base-Stock,3,45430492.23942757,45430492.23942757,104711.15001459852,0.5728416572363259,0.0,0.008748521041183123
123,Stable_Operations,M1: Base-Stock,4,44103455.478775024,44103455.478775024,104711.15001459852,0.5728416572363259,0.0,0.009071161649245816
123,Stable_Operations,M1: Base-Stock,5,45261852.00093269,45261852.00093269,104711.15001459852,0.5728416572363259,0.0,0.008785213196672656
123,Stable_Operations,M1: Base-Stock,6,44928340.92953491,44928340.92953491,104711.15001459852,0.5728416572363259,0.0,0.008856845513474966
123,Stable_Operations,M1: Base-Stock,7,44947687.01440811,44947687.01440811,104711.15001459852,0.5728416572363259,0.0,0.008886360410155229
123,Stable_Operations,M1: Base-Stock,8,45431108.36882019,45431108.36882019,104711.15001459852,0.5728416572363259,0.0,0.008780158336853403
123,Stable_Operations,M1: Base-Stock,9,45940099.019779205,45940099.019779205,104711.15001459852,0.5728416572363259,0.0,0.00866787456027699
123,Stable_Operations,M1: Base-Stock,10,45497787.41543579,45497787.41543579,104711.15001459852,0.5728416572363259,0.0,0.008735225815850641
123,Stable_Operations,M1: Base-Stock,11,44750300.07245445,44750300.07245445,104711.15001459852,0.5728416572363259,0.0,0.008896629323756816
123,Stable_Operations,M1: Base-Stock,12,45568581.00159836,45568581.00159836,104711.15001459852,0.5728416572363259,0.0,0.008737156605196875
123,Stable_Operations,M1: Base-Stock,13,46588865.24133301,46588865.24133301,104711.15001459852,0.5728416572363259,0.0,0.008507494083072378
