Metric,Mean,Std
total,15305051.593442999,337572.6891305653
operational,15305051.593442999,337572.6891305653
daily_sustain_net,25872.886882351657,403.969563912351
bullwhip,17.19422691464613,3.212839804484086
inv_turnover,0.014822082855133615,0.00032893016267313674
sustainability_score,0.4155194289892715,0.0032207537060967933
