Metric,Mean,Std
total,12391755.188371448,502107.6578445523
operational,12391755.188371448,502107.6578445523
daily_sustain_net,43384.167710167465,2297.5431971342005
bullwhip,0.5695995192981056,0.12185619199706048
inv_turnover,0.021810260615836956,0.0010692493977204648
sustainability_score,0.5746799034773585,0.0035160215519551836
