seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
123,High_Volatility,M2: Vanilla PPO,0,9116360.864355087,9116360.864355087,39919.13407354606,0.6644630185631273,0.36783133835304926,0.035080474710723314
123,High_Volatility,M2: Vanilla PPO,1,9876900.314988911,9876900.314988911,41333.63649979098,0.6614603867118735,0.4393635502349668,0.03349872926758924
123,High_Volatility,M2: Vanilla PPO,2,10267128.765174031,10267128.765174031,38688.274660725394,0.6668755917559369,0.2696584936101399,0.027947730226047487
123,High_Volatility,M2: Vanilla PPO,3,9426068.531662762,9426068.531662762,39341.112681912186,0.6648997021647322,0.31187185237744447,0.031174695607363977
123,High_Volatility,M2: Vanilla PPO,4,9175608.600890696,9175608.600890696,38045.174765798125,0.6660744968551229,0.41720072738021247,0.030696777890517505
123,High_Volatility,M2: Vanilla PPO,5,9894427.417766094,9894427.417766094,40553.36800819614,0.660286927312512,0.36510658809709445,0.027850369420167824
123,High_Volatility,M2: Vanilla PPO,6,9121364.55261755,9121364.55261755,39460.386631256835,0.665364443972151,0.3940695854665254,0.034417699257134296
123,High_Volatility,M2: Vanilla PPO,7,10403829.207897723,10403829.207897723,40270.22880474533,0.6624527415741042,0.28701160097527695,0.02830531537972735
123,High_Volatility,M2: Vanilla PPO,8,9520482.008960068,9520482.008960068,41625.57271200747,0.6583817069710725,0.29884826688027455,0.02877630945254777
123,High_Volatility,M2: Vanilla PPO,9,9944868.247751057,9944868.247751057,41501.44028971809,0.6585052533541427,0.37031330220334807,0.028495115389438438
123,High_Volatility,M2: Vanilla PPO,10,9215778.074730337,9215778.074730337,39435.69030045677,0.6642843336074502,0.4790660844923518,0.03318285213032799
123,High_Volatility,M2: Vanilla PPO,11,10278113.456227183,10278113.456227183,40789.32718256593,0.6615275914264089,0.39508654905434615,0.029785444832804816
123,High_Volatility,M2: Vanilla PPO,12,10105421.77151984,10105421.77151984,40676.202180321845,0.6625659743530269,0.29625091127023734,0.02678316901054623
123,High_Volatility,M2: Vanilla PPO,13,9496319.57893765,9496319.57893765,39976.9611092565,0.6636671028724732,0.327168339990401,0.03018394743706086
123,High_Volatility,M2: Vanilla PPO,14,8803035.487809062,8803035.487809062,39141.19766504897,0.6650944569680123,0.5048939844575779,0.038631619514506096
123,High_Volatility,M2: Vanilla PPO,15,10171740.068359077,10171740.068359077,40853.219857025106,0.660903150240343,0.3716360984196544,0.02814728792351658
123,High_Volatility,M2: Vanilla PPO,16,10365740.726893902,10365740.726893902,42065.207984346765,0.6600097060747384,0.3865177022318646,0.033355055450805644
123,High_Volatility,M2: Vanilla PPO,17,9550673.629430473,9550673.629430473,41810.20694091565,0.6596612339817142,0.41663389647142757,0.031508839494645925
123,High_Volatility,M2: Vanilla PPO,18,8966388.294278562,8966388.294278562,40024.25896567063,0.6620614489584187,0.40170857735112536,0.029979152361487398
123,High_Volatility,M2: Vanilla PPO,19,9412400.117549896,9412400.117549896,39513.60571218983,0.6643953546504758,0.4072420644643425,0.034086014048349836
123,High_Volatility,M2: Vanilla PPO,20,10042282.188337207,10042282.188337207,40629.816076374365,0.6628476046669609,0.321524704274613,0.03008553389214599
123,High_Volatility,M2: Vanilla PPO,21,9853363.130795717,9853363.130795717,41861.622724496076,0.6578290526371432,0.39244760114376553,0.031887856962726224
