step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
168000,90643.8759,36026.0107,1.0000,0.010000,0
169000,163552.2815,70407.5956,1.0000,0.010000,0
170000,99061.8193,40843.8585,0.9834,0.010000,0
171000,95775.2550,39248.3622,1.0000,0.010000,0
172000,167640.7954,73198.5260,1.0000,0.010000,0
173000,87129.1259,35382.9344,0.9855,0.010000,0
174000,101254.9753,41905.0254,1.0000,0.010000,0
175000,173006.2653,76626.1632,1.0000,0.010000,0
176000,76262.1184,30328.8069,0.9871,0.010000,0
177000,107790.4584,44360.1534,1.0000,0.010000,0
178000,179635.3721,78494.1589,1.0000,0.010000,0
179000,66230.3711,25011.2095,0.9826,0.010000,0
180000,113583.2881,47273.0949,1.0000,0.010000,0
181000,184360.3840,81998.7901,1.0000,0.010000,0
182000,53485.2033,19334.8047,0.9851,0.010000,0
183000,116628.5486,48958.5413,1.0000,0.010000,0
184000,180276.3838,79442.9938,0.9871,0.010000,0
185000,50046.0463,18765.9411,1.0000,0.010000,0
186000,125600.5394,53596.7976,1.0000,0.010000,0
187000,170852.7109,75581.2819,0.9872,0.010000,0
188000,55526.7289,20911.1250,1.0000,0.010000,0
189000,128316.6819,54699.1061,1.0000,0.010000,0
190000,157519.9169,68943.1491,0.9874,0.010000,0
191000,61702.4074,23806.9022,1.0000,0.010000,0
192000,133746.3520,57778.8747,1.0000,0.010000,0
193000,144898.3407,63823.6884,0.9845,0.010000,0
194000,67706.8200,26700.7163,1.0000,0.010000,0
195000,140504.5994,60927.4008,1.0000,0.010000,0
196000,135872.5745,59060.6822,0.9834,0.010000,0
197000,73588.4978,28996.1422,1.0000,0.010000,0
198000,144401.0009,63123.3735,1.0000,0.010000,0
199000,122817.6814,53415.7167,0.9864,0.010000,0
200000,76785.5435,31951.4408,1.0000,0.010000,0
201000,145464.1017,65178.9432,1.0000,0.010000,0
202000,109875.3729,47747.2900,0.9855,0.010000,0
203000,84688.0594,34501.1093,1.0000,0.010000,0
204000,154842.0386,68379.1723,1.0000,0.010000,0
205000,101165.0248,42983.4737,0.9858,0.010000,0
206000,89772.3506,36970.6458,1.0000,0.010000,0
207000,159649.5727,71129.0363,1.0000,0.010000,0
208000,90114.7288,37770.8292,0.9872,0.010000,0
209000,95242.7323,39614.6049,1.0000,0.010000,0
210000,164553.5155,73689.9867,1.0000,0.010000,0
211000,80144.4663,32762.6080,0.9868,0.010000,0
212000,101573.6453,42578.8561,1.0000,0.010000,0
213000,170762.0275,76311.4975,1.0000,0.010000,0
214000,68360.3485,27161.8064,0.9839,0.010000,0
215000,106629.4358,45882.9627,1.0000,0.010000,0
216000,177875.8278,80952.1471,1.0000,0.010000,0
217000,58853.2890,22132.5022,0.9855,0.010000,0
218000,114240.9053,48886.6555,1.0000,0.010000,0
219000,183101.5054,84206.9024,1.0000,0.010000,0
220000,49033.9309,17453.7149,0.9856,0.010000,0
221000,120336.9380,52517.7678,1.0000,0.010000,0
222000,175098.7121,79425.9534,0.9852,0.010000,0
223000,52000.6817,20028.0296,1.0000,0.010000,0
224000,125026.6669,55216.4545,1.0000,0.010000,0
225000,162246.0215,73570.7560,0.9854,0.010000,0
226000,59498.4445,23220.6812,1.0000,0.010000,0
227000,132662.2557,58427.0349,1.0000,0.010000,0
228000,153679.3355,68945.6518,0.9857,0.010000,0
229000,63069.9751,25061.7734,1.0000,0.010000,0
230000,135177.4286,59818.2466,1.0000,0.010000,0
231000,139258.1872,62206.5635,0.9824,0.010000,0
232000,68979.2838,27997.7872,1.0000,0.010000,0
233000,140674.1443,62212.1187,1.0000,0.010000,0
234000,128447.2547,56591.3336,0.9880,0.010000,0
235000,76074.1193,30978.1799,1.0000,0.010000,0
236000,147313.8533,65688.7279,1.0000,0.010000,0
237000,118518.0035,51476.0825,0.9825,0.010000,0
238000,81125.8851,32900.3175,1.0000,0.010000,0
239000,152345.9995,67531.8819,1.0000,0.010000,0
240000,106706.8198,45893.7576,0.9865,0.010000,0
241000,87472.1630,36312.3304,1.0000,0.010000,0
242000,158871.6819,71196.7543,1.0000,0.010000,0
243000,95951.7636,41032.1400,0.9893,0.010000,0
244000,91968.0593,39020.2001,1.0000,0.010000,0
245000,161456.8818,73408.6310,1.0000,0.010000,0
246000,85261.7696,35554.1001,0.9863,0.010000,0
247000,99102.1770,41600.4382,1.0000,0.010000,0
248000,169543.9013,76353.0378,1.0000,0.010000,0
249000,75243.0463,29994.8112,0.9861,0.010000,0
250000,104542.0950,43782.1983,1.0000,0.010000,0
251000,173130.3289,77769.3462,1.0000,0.010000,0
252000,63234.1070,24552.9792,0.9868,0.010000,0
253000,109338.9406,47273.4948,1.0000,0.010000,0
254000,177392.5404,81773.8184,1.0000,0.010000,0
255000,54058.5181,19410.9697,0.9836,0.010000,0
256000,116865.0492,49429.8694,1.0000,0.010000,0
257000,178983.7607,80008.5792,0.9846,0.010000,0
258000,48380.3454,18010.0862,1.0000,0.010000,0
259000,120130.0398,52039.6864,1.0000,0.010000,0
260000,165642.5675,74701.8970,0.9877,0.010000,0
261000,55149.7666,20818.4130,1.0000,0.010000,0
262000,128258.5340,55284.1873,1.0000,0.010000,0
263000,156871.0125,69733.1190,0.9848,0.010000,0
264000,60479.0321,23470.1579,1.0000,0.010000,0
265000,133205.1829,57891.0544,1.0000,0.010000,0
266000,145398.6156,64396.7973,0.9842,0.010000,0
267000,66183.4142,25773.4332,1.0000,0.010000,0
268000,138288.9598,60312.3710,1.0000,0.010000,0
269000,134447.3633,58701.6640,0.9867,0.010000,0
270000,71937.4126,29097.1011,1.0000,0.010000,0
271000,143201.6538,62901.1609,1.0000,0.010000,0
272000,121954.7426,53318.9893,0.9868,0.010000,0
273000,78309.0993,31532.4609,1.0000,0.010000,0
274000,151206.6004,66653.3116,1.0000,0.010000,0
275000,112582.6024,48598.7081,0.9887,0.010000,0
276000,83326.8272,34421.3755,1.0000,0.010000,0
277000,154104.2535,68890.9491,1.0000,0.010000,0
278000,101137.6863,42935.3463,0.9869,0.010000,0
279000,91865.1327,37524.4424,1.0000,0.010000,0
280000,162512.2708,71774.6908,1.0000,0.010000,0
281000,90720.9888,37775.0869,0.9860,0.010000,0
282000,96241.3120,40138.4807,1.0000,0.010000,0
283000,167486.7891,74462.2047,1.0000,0.010000,0
284000,80191.8449,32643.8493,0.9874,0.010000,0
285000,100975.8709,42327.6698,1.0000,0.010000,0
286000,171052.5635,76712.5809,1.0000,0.010000,0
287000,69124.7512,27066.8972,0.9830,0.010000,0
288000,107243.5616,45298.5254,1.0000,0.010000,0
289000,176411.1849,79611.0510,1.0000,0.010000,0
290000,58567.1429,21982.0725,0.9847,0.010000,0
291000,112778.2185,48213.8231,1.0000,0.010000,0
292000,181739.9628,82741.6334,1.0000,0.010000,0
293000,47861.9663,16762.9882,0.9875,0.010000,0
294000,117977.7182,50845.5188,1.0000,0.010000,0
295000,170699.5094,77020.7935,0.9867,0.010000,0
296000,52199.9730,19461.4776,1.0000,0.010000,0
297000,125104.3073,53592.5015,1.0000,0.010000,0
298000,163296.3268,71686.0764,0.9840,0.010000,0
299000,57404.1449,21988.2735,1.0000,0.010000,0
300000,130483.1070,56766.5227,1.0000,0.010000,0
301000,150433.7946,66808.1454,0.9859,0.010000,0
302000,63446.9429,24358.7064,1.0000,0.010000,0
303000,136447.3227,59093.9052,1.0000,0.010000,0
304000,140517.7703,61356.3209,0.9845,0.010000,0
305000,68076.3439,27438.7539,1.0000,0.010000,0
306000,138007.3529,61289.8415,1.0000,0.010000,0
307000,126202.0268,55813.3869,0.9865,0.010000,0
308000,73441.5018,29794.8355,1.0000,0.010000,0
309000,145184.9474,63480.8582,1.0000,0.010000,0
310000,115992.7779,50094.9578,0.9870,0.010000,0
311000,79565.3643,32091.6338,1.0000,0.010000,0
312000,150401.0867,66099.1215,1.0000,0.010000,0
313000,104859.7352,44859.3930,0.9846,0.010000,0
314000,85733.5865,35383.3560,1.0000,0.010000,0
315000,155537.5192,69032.7095,1.0000,0.010000,0
316000,94403.9044,39818.5707,0.9859,0.010000,0
317000,91029.4803,37665.3529,1.0000,0.010000,0
318000,159687.5736,71144.1857,1.0000,0.010000,0
319000,83920.4951,34388.1288,0.9852,0.010000,0
320000,96408.7992,40598.1807,1.0000,0.010000,0
321000,165112.7600,74113.6527,1.0000,0.010000,0
322000,72787.9030,29331.1908,0.9870,0.010000,0
323000,102203.5071,43405.2593,1.0000,0.010000,0
324000,169970.2688,77559.0108,1.0000,0.010000,0
325000,62657.6252,24048.1704,0.9834,0.010000,0
326000,107555.8787,45882.3436,1.0000,0.010000,0
327000,175481.0913,79948.2183,1.0000,0.010000,0
328000,52071.6996,18956.4025,0.9837,0.010000,0
329000,113021.1842,48597.9632,1.0000,0.010000,0
330000,175240.7312,78726.3934,0.9840,0.010000,0
331000,47247.0199,17640.5231,1.0000,0.010000,0
332000,118103.6001,51149.9633,1.0000,0.010000,0
333000,164200.9230,73382.8399,0.9833,0.010000,0
334000,52911.4242,20549.4252,1.0000,0.010000,0
335000,123551.3858,54364.8457,1.0000,0.010000,0
336000,152366.5644,68672.7627,0.9878,0.010000,0
337000,60874.0598,23493.5093,1.0000,0.010000,0
338000,132639.0641,57951.8963,1.0000,0.010000,0
339000,144560.6726,64236.9025,0.9837,0.010000,0
340000,65380.5151,25514.6706,1.0000,0.010000,0
341000,135374.3086,59583.9301,1.0000,0.010000,0
342000,131342.2997,57991.3994,0.9822,0.010000,0
343000,69780.2824,27950.9371,1.0000,0.010000,0
344000,140209.9812,61943.0002,1.0000,0.010000,0
345000,119943.8702,52370.6074,0.9844,0.010000,0
346000,74647.1418,30015.5902,1.0000,0.010000,0
347000,142501.5381,62781.7404,1.0000,0.010000,0
348000,107319.0534,46142.6834,0.9865,0.010000,0
349000,80788.5822,33001.8771,1.0000,0.010000,0
350000,150591.6246,66299.0336,1.0000,0.010000,0
351000,98710.3996,41634.7967,0.9868,0.010000,0
352000,87154.9874,36299.3522,1.0000,0.010000,0
353000,155920.2707,70126.2857,1.0000,0.010000,0
354000,87416.6109,36698.4553,0.9869,0.010000,0
355000,93156.4725,38276.6178,1.0000,0.010000,0
356000,160562.0632,71463.6565,1.0000,0.010000,0
357000,77285.5873,31162.4907,0.9831,0.010000,0
358000,99718.7692,41664.5117,1.0000,0.010000,0
359000,166928.3029,75094.7920,1.0000,0.010000,0
360000,67687.1384,26470.9196,0.9854,0.010000,0
361000,106350.6432,44296.9254,1.0000,0.010000,0
362000,173207.4181,77540.6781,1.0000,0.010000,0
363000,56792.6321,20947.0301,0.9893,0.010000,0
364000,110308.6289,46431.7403,1.0000,0.010000,0
365000,177116.8554,80134.9824,1.0000,0.010000,0
366000,46128.2907,15855.0660,0.9858,0.010000,0
367000,113259.7886,48730.4834,1.0000,0.010000,0
368000,165543.8451,73973.0286,0.9852,0.010000,0
369000,50042.8096,18747.4178,1.0000,0.010000,0
370000,121339.2394,52279.2159,1.0000,0.010000,0
371000,157950.2177,70267.2569,0.9837,0.010000,0
372000,54364.6128,20842.9790,1.0000,0.010000,0
373000,122673.0815,53393.2034,1.0000,0.010000,0
374000,143326.7059,63953.4742,0.9861,0.010000,0
375000,62054.7386,24249.6387,1.0000,0.010000,0
376000,131966.7837,58097.0791,1.0000,0.010000,0
377000,135143.1396,60291.7249,0.9878,0.010000,0
378000,68014.7366,27264.5118,1.0000,0.010000,0
379000,139663.7319,61933.9484,1.0000,0.010000,0
380000,128395.4272,56512.6609,0.9838,0.010000,0
381000,74832.2406,29993.9384,1.0000,0.010000,0
382000,144905.1210,63984.9992,1.0000,0.010000,0
383000,116180.0092,50326.2258,0.9858,0.010000,0
384000,80176.4492,33177.0862,1.0000,0.010000,0
385000,149787.4216,67425.0835,1.0000,0.010000,0
386000,105304.1059,45645.1386,0.9845,0.010000,0
387000,85195.8767,35606.0371,1.0000,0.010000,0
388000,155388.0669,70257.7058,1.0000,0.010000,0
389000,95060.5549,40338.9909,0.9851,0.010000,0
390000,91402.5675,38487.7961,1.0000,0.010000,0
391000,159972.7085,72511.1300,1.0000,0.010000,0
392000,84436.8003,34949.7943,0.9818,0.010000,0
393000,97116.6926,41310.2647,1.0000,0.010000,0
394000,167382.8840,75668.8577,1.0000,0.010000,0
395000,74635.1007,29786.5082,0.9862,0.010000,0
396000,105575.4925,43904.1073,1.0000,0.010000,0
397000,176154.1557,78412.1392,1.0000,0.010000,0
398000,64495.8064,24623.9289,0.9838,0.010000,0
399000,110364.7863,46590.7437,1.0000,0.010000,0
400000,178266.3077,80604.3100,1.0000,0.010000,0
401000,52944.1603,19102.1620,0.9851,0.010000,0
402000,113965.0716,48819.9547,1.0000,0.010000,0
403000,176401.0279,79112.4322,0.9856,0.010000,0
404000,47711.7623,17621.8617,1.0000,0.010000,0
405000,121107.0492,51831.0977,1.0000,0.010000,0
406000,167375.0650,74544.0785,0.9859,0.010000,0
407000,54114.3741,20285.5604,1.0000,0.010000,0
408000,125330.3740,54205.8381,1.0000,0.010000,0
409000,154435.5240,68523.5547,0.9851,0.010000,0
410000,58316.6272,23087.7796,1.0000,0.010000,0
411000,128098.9138,56850.1950,1.0000,0.010000,0
412000,139553.3832,62738.6465,0.9878,0.010000,0
413000,64088.3762,25610.5328,1.0000,0.010000,0
414000,134951.2463,60106.1800,1.0000,0.010000,0
415000,130896.2681,58628.2995,0.9855,0.010000,0
416000,70395.1879,28634.4626,1.0000,0.010000,0
417000,140424.7600,61736.7978,1.0000,0.010000,0
418000,120433.6519,52228.3157,0.9877,0.010000,0
419000,76697.5028,31245.6307,1.0000,0.010000,0
420000,145861.8376,65696.3609,1.0000,0.010000,0
421000,109856.3851,47978.4770,0.9831,0.010000,0
422000,82654.2340,33629.4017,1.0000,0.010000,0
423000,152584.6147,67395.3275,1.0000,0.010000,0
424000,99518.8948,42044.1437,0.9853,0.010000,0
425000,88052.5574,36381.6792,1.0000,0.010000,0
426000,157091.5573,70302.5781,1.0000,0.010000,0
427000,87362.4422,36934.9086,0.9863,0.010000,0
428000,90431.2026,37735.7620,1.0000,0.010000,0
429000,156718.3219,70698.9814,1.0000,0.010000,0
430000,75326.5117,30985.1615,0.9857,0.010000,0
431000,95273.7663,40862.9065,1.0000,0.010000,0
432000,161257.8690,74547.1392,1.0000,0.010000,0
433000,66847.5032,26342.8215,0.9812,0.010000,0
434000,102332.1774,43469.9276,1.0000,0.010000,0
435000,167273.2555,76574.8810,1.0000,0.010000,0
436000,55200.3544,20997.7942,0.9837,0.010000,0
437000,106191.5091,46642.6089,1.0000,0.010000,0
438000,171191.8638,80222.8616,1.0000,0.010000,0
439000,46080.7165,15564.6062,0.9850,0.010000,0
440000,114523.6857,48427.9316,1.0000,0.010000,0
441000,167678.8121,74419.4122,0.9819,0.010000,0
442000,48441.5207,18001.1024,1.0000,0.010000,0
443000,116944.0139,51149.3180,1.0000,0.010000,0
444000,153413.2256,69585.9869,0.9861,0.010000,0
445000,55422.2822,21152.1330,1.0000,0.010000,0
446000,124061.2055,54588.2120,1.0000,0.010000,0
447000,143754.1865,64848.1064,0.9843,0.010000,0
448000,60239.1475,23717.8675,1.0000,0.010000,0
449000,130538.1593,57932.5981,1.0000,0.010000,0
450000,135130.5333,60441.3141,0.9857,0.010000,0
451000,68658.6206,27751.8204,1.0000,0.010000,0
452000,138321.4826,61820.5111,1.0000,0.010000,0
453000,124682.4906,55782.8387,0.9839,0.010000,0
454000,71869.0025,29464.0256,1.0000,0.010000,0
