Metric,Mean,Std
total,9498692.989996783,1924139.7166288986
operational,9498692.989996783,1924139.7166288986
daily_sustain_net,29493.011873303363,1397.3559604329341
bullwhip,0.21142010017007568,0.05955309978279434
inv_turnover,0.05947202742874971,0.00923957566573033
sustainability_score,0.5355416490547429,0.008664611271557631
