seed,scenario,model,episode,total_cost,operational_cost,daily_sustain_net,sustainability_score,bullwhip_ratio,inv_turnover
42,High_Volatility,M3: PPO + Priors,0,9868955.758535385,9868955.758535385,26962.086606992743,0.5312121201530783,0.3003827130783335,0.07980421511991533
42,High_Volatility,M3: PPO + Priors,1,9997456.427450836,9997456.427450836,27872.290175487666,0.5358458673014366,0.2111631731289183,0.06748723328730791
42,High_Volatility,M3: PPO + Priors,2,8578550.370173931,8578550.370173931,31096.368660825345,0.5354173688736824,0.17408475841954088,0.04843453699908936
42,High_Volatility,M3: PPO + Priors,3,8419786.945852757,8419786.945852757,30403.45757207566,0.5313721269218636,0.16889224326454116,0.05588157947053242
42,High_Volatility,M3: PPO + Priors,4,8702116.462777138,8702116.462777138,29690.529752973227,0.5447784515319095,0.24524150580204848,0.06208982287630407
42,High_Volatility,M3: PPO + Priors,5,9220889.634431303,9220889.634431303,28313.166653340326,0.538195525420141,0.2959592317333017,0.06154941808616037
42,High_Volatility,M3: PPO + Priors,6,10035089.11760664,10035089.11760664,27549.80968122537,0.5268575909763715,0.20169151390780085,0.06706050459621572
42,High_Volatility,M3: PPO + Priors,7,8987017.161349416,8987017.161349416,29066.813632077487,0.5320171085994683,0.18461708925422946,0.05886566370431143
42,High_Volatility,M3: PPO + Priors,8,11993413.72530055,11993413.72530055,30300.58577560026,0.5494995552080932,0.2784255710054792,0.05629573212334237
42,High_Volatility,M3: PPO + Priors,9,9487815.94174403,9487815.94174403,30628.209324332758,0.5406438826807198,0.3264115142247052,0.05243177434774731
42,High_Volatility,M3: PPO + Priors,10,8170932.942356467,8170932.942356467,29535.263025039923,0.5336676172813308,0.13869368593772805,0.05472374452410589
42,High_Volatility,M3: PPO + Priors,11,8934067.296344519,8934067.296344519,32962.57382225206,0.5293519955391709,0.17034388641010373,0.04542791340638569
42,High_Volatility,M3: PPO + Priors,12,7908109.630464911,7908109.630464911,29743.656660309785,0.5329851080234985,0.19267001065654948,0.05605186858999763
42,High_Volatility,M3: PPO + Priors,13,8464210.406651914,8464210.406651914,31350.065804261936,0.5302706731011166,0.14426027031473926,0.04889053513921749
42,High_Volatility,M3: PPO + Priors,14,9383568.017781377,9383568.017781377,29993.964130354278,0.5323015190938745,0.17415327927034494,0.053182406168588735
42,High_Volatility,M3: PPO + Priors,15,9781216.084118843,9781216.084118843,30284.570987017258,0.5345397038683045,0.1381201197109014,0.05448007206106204
42,High_Volatility,M3: PPO + Priors,16,7128028.131937981,7128028.131937981,30304.089576665352,0.5440375247155514,0.19479848701543953,0.05276674417855024
42,High_Volatility,M3: PPO + Priors,17,9425492.172429442,9425492.172429442,30499.945839409258,0.5308405783819068,0.12551418008414217,0.05459664789663105
42,High_Volatility,M3: PPO + Priors,18,9577209.19579029,9577209.19579029,29895.384870594356,0.5242801421204845,0.18318708247341645,0.05516359713807625
42,High_Volatility,M3: PPO + Priors,19,9278232.13550353,9278232.13550353,27115.06750285272,0.5288179336456301,0.1909470773228279,0.0658402006254981
42,High_Volatility,M3: PPO + Priors,20,9157843.868369997,9157843.868369997,27901.987221397725,0.5289412729673216,0.2184084824494025,0.06167653112611526
42,High_Volatility,M3: PPO + Priors,21,19747644.10752529,19747644.10752529,31147.4151001224,0.5710793291083477,0.2759044962561582,0.06026000987023723
42,High_Volatility,M3: PPO + Priors,22,7328250.836777449,7328250.836777449,30998.25539188723,0.5387268451474058,0.1317237705914993,0.049981443945009814
42,High_Volatility,M3: PPO + Priors,23,9087458.326035857,9087458.326035857,30117.57013892817,0.5313352718840507,0.16225597600189132,0.05485844105216092
42,High_Volatility,M3: PPO + Priors,24,9227596.695329785,9227596.695329785,28056.050344933945,0.5324213786853766,0.2201778811488987,0.06317882600737683
42,High_Volatility,M3: PPO + Priors,25,9312926.791838646,9312926.791838646,28134.698073485328,0.5305821243230185,0.27003207642266824,0.060839963045140694
42,High_Volatility,M3: PPO + Priors,26,7302119.657154083,7302119.657154083,30008.349875094253,0.5355020886683266,0.14726078644296575,0.05554813038542846
42,High_Volatility,M3: PPO + Priors,27,8559983.715760589,8559983.715760589,29593.51814606114,0.5218734275526807,0.17859762639456842,0.06007989640735663
42,High_Volatility,M3: PPO + Priors,28,8565009.38364482,8565009.38364482,30745.452812941112,0.5345347997742385,0.12869208975324742,0.048712324149445055
42,High_Volatility,M3: PPO + Priors,29,8903319.907989323,8903319.907989323,29303.25566272413,0.5410547056733535,0.21052020574516106,0.05787441148197799
42,High_Volatility,M3: PPO + Priors,30,9030593.78250432,9030593.78250432,28452.251871111435,0.5328894454741037,0.2308712258687691,0.0626033641387371
42,High_Volatility,M3: PPO + Priors,31,10547055.397442818,10547055.397442818,27746.838910944578,0.5277900063227825,0.27684303306698727,0.07149338260506803
42,High_Volatility,M3: PPO + Priors,32,12289661.038821936,12289661.038821936,30075.15545167681,0.5417191993058919,0.32131088205779035,0.061684311684117685
42,High_Volatility,M3: PPO + Priors,33,9061315.915982366,9061315.915982366,27627.590946581444,0.5280945398571317,0.24335775216769653,0.06958106726990844
