step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
198000,104853.0620,61755.0696,1.0000,0.010000,0
199000,86343.5362,52160.2840,0.9810,0.010000,0
200000,61191.8389,30649.8844,1.0000,0.010000,0
201000,108678.0867,63765.4433,1.0000,0.010000,0
202000,80024.9169,46823.8806,0.9822,0.010000,0
203000,65355.6693,33701.6859,1.0000,0.010000,0
204000,111468.1895,67351.4794,1.0000,0.010000,0
205000,73673.8265,42179.4131,0.9823,0.010000,0
206000,69128.3683,36382.6108,1.0000,0.010000,0
207000,110238.5961,69435.8519,1.0000,0.010000,0
208000,64341.5838,36902.6119,0.9818,0.010000,0
209000,71600.8911,38802.3712,1.0000,0.010000,0
210000,113963.4545,71692.1273,1.0000,0.010000,0
211000,58920.9973,31810.5495,0.9802,0.010000,0
212000,77077.5914,41755.1030,1.0000,0.010000,0
213000,120388.7651,75135.2072,1.0000,0.010000,0
214000,53073.6840,26921.9382,0.9857,0.010000,0
215000,82498.8225,44934.0144,1.0000,0.010000,0
216000,122136.6888,78224.1330,1.0000,0.010000,0
217000,46333.9414,21604.4691,0.9826,0.010000,0
218000,83268.8871,46532.1609,1.0000,0.010000,0
219000,122559.9045,79229.3872,1.0000,0.010000,0
220000,41127.3989,16242.3094,0.9833,0.010000,0
221000,87965.7550,48888.2215,1.0000,0.010000,0
222000,120426.1484,74567.2228,0.9832,0.010000,0
223000,41977.2183,19720.6733,1.0000,0.010000,0
224000,91096.3206,53438.4231,1.0000,0.010000,0
225000,111465.2862,71349.3872,0.9822,0.010000,0
226000,45717.6891,21690.0947,1.0000,0.010000,0
227000,94361.0469,54477.1394,1.0000,0.010000,0
228000,102958.1515,64424.2791,0.9847,0.010000,0
229000,49738.3837,24728.3293,1.0000,0.010000,0
230000,97512.2029,57913.3188,1.0000,0.010000,0
231000,95881.3163,59915.4307,0.9843,0.010000,0
232000,54975.3005,27480.2633,1.0000,0.010000,0
233000,102229.3866,60331.8810,1.0000,0.010000,0
234000,89176.7215,54641.8181,0.9862,0.010000,0
235000,57917.5933,29491.0986,1.0000,0.010000,0
236000,104100.3644,62237.5994,1.0000,0.010000,0
237000,82849.6779,49323.8169,0.9869,0.010000,0
238000,64559.2957,32168.8451,1.0000,0.010000,0
239000,111536.6625,65863.4606,1.0000,0.010000,0
240000,77338.3914,44649.0846,0.9814,0.010000,0
241000,65807.5371,35255.4014,1.0000,0.010000,0
242000,110354.8085,68197.8041,1.0000,0.010000,0
243000,69322.9016,39542.8329,0.9829,0.010000,0
244000,72397.5611,37674.3904,1.0000,0.010000,0
245000,114429.4752,69654.4809,1.0000,0.010000,0
246000,61712.3664,33657.9934,0.9868,0.010000,0
247000,72820.6633,39268.3025,1.0000,0.010000,0
248000,115641.4617,72099.3082,1.0000,0.010000,0
249000,54985.7428,29067.8371,0.9844,0.010000,0
250000,78649.4247,42821.2856,1.0000,0.010000,0
251000,120614.9611,75939.3452,1.0000,0.010000,0
252000,50122.6657,24144.0951,0.9834,0.010000,0
253000,84921.9636,45691.5898,1.0000,0.010000,0
254000,124814.5001,78363.7640,1.0000,0.010000,0
255000,43152.0683,18846.0812,0.9823,0.010000,0
256000,83917.4060,47427.2868,1.0000,0.010000,0
257000,118681.5891,76136.9175,0.9827,0.010000,0
258000,39367.3149,17574.3692,1.0000,0.010000,0
259000,87163.6222,49621.2291,1.0000,0.010000,0
260000,112849.4947,70750.0827,0.9848,0.010000,0
261000,44952.0071,19963.0796,1.0000,0.010000,0
262000,96327.7882,52690.9791,1.0000,0.010000,0
263000,111198.2914,65947.3866,0.9835,0.010000,0
264000,48066.0779,22519.2389,1.0000,0.010000,0
265000,97441.0049,55220.6264,1.0000,0.010000,0
266000,102126.0003,61258.0514,0.9839,0.010000,0
267000,53090.1749,25361.8921,1.0000,0.010000,0
268000,102058.3609,57867.7040,1.0000,0.010000,0
269000,95884.5049,55974.2692,0.9822,0.010000,0
270000,56415.0449,28147.6185,1.0000,0.010000,0
271000,101940.3741,60576.3725,1.0000,0.010000,0
272000,85762.6852,51637.0608,0.9865,0.010000,0
273000,62392.9528,30741.3814,1.0000,0.010000,0
274000,108459.7406,63404.4996,1.0000,0.010000,0
275000,80219.9745,46528.4643,0.9836,0.010000,0
276000,64968.3220,33466.5293,1.0000,0.010000,0
277000,110763.5485,66213.0778,1.0000,0.010000,0
278000,73297.5134,41701.7195,0.9872,0.010000,0
279000,72419.9725,36781.8321,1.0000,0.010000,0
280000,120487.1224,69602.4431,1.0000,0.010000,0
281000,67993.0262,36493.9563,0.9860,0.010000,0
282000,72871.4523,37856.0100,1.0000,0.010000,0
283000,117200.9110,69870.8921,1.0000,0.010000,0
284000,58802.5321,30467.1032,0.9826,0.010000,0
285000,76494.9150,39584.0180,1.0000,0.010000,0
286000,119592.3689,71528.0288,1.0000,0.010000,0
287000,52471.3983,25760.4379,0.9845,0.010000,0
288000,79610.6211,43346.6114,1.0000,0.010000,0
289000,121026.0052,75625.6835,1.0000,0.010000,0
290000,47311.8899,20930.4108,0.9820,0.010000,0
291000,84242.9104,45144.6918,1.0000,0.010000,0
292000,126214.4711,77529.6651,1.0000,0.010000,0
293000,40039.3561,16202.0117,0.9830,0.010000,0
294000,88419.2264,47950.6580,1.0000,0.010000,0
295000,120245.5120,72379.8476,0.9814,0.010000,0
296000,41709.0758,18521.1639,1.0000,0.010000,0
297000,92100.4461,50935.9117,1.0000,0.010000,0
298000,113043.9365,68857.7225,0.9850,0.010000,0
299000,46547.7095,21041.2516,1.0000,0.010000,0
300000,96590.5832,53887.7631,1.0000,0.010000,0
301000,105913.6586,63489.8028,0.9841,0.010000,0
302000,50212.1254,23440.1851,1.0000,0.010000,0
303000,100757.1985,55943.7666,1.0000,0.010000,0
304000,98592.0789,58033.5750,0.9839,0.010000,0
305000,56687.1553,26439.3444,1.0000,0.010000,0
306000,104282.7542,59118.0462,1.0000,0.010000,0
307000,91839.3623,53719.5286,0.9850,0.010000,0
308000,61303.9822,29407.5163,1.0000,0.010000,0
309000,106973.7254,62103.1826,1.0000,0.010000,0
310000,84413.8999,49015.8550,0.9853,0.010000,0
311000,63426.0660,31452.9360,1.0000,0.010000,0
312000,109214.2316,63813.2062,1.0000,0.010000,0
313000,77432.7782,43249.4053,0.9749,0.010000,0
314000,67120.9131,34474.7024,1.0000,0.010000,0
315000,112777.8136,66466.3692,1.0000,0.010000,0
316000,69850.5354,38244.7045,0.9845,0.010000,0
317000,72114.6119,36823.1813,1.0000,0.010000,0
318000,116013.5020,69446.0155,1.0000,0.010000,0
319000,63158.6388,33639.0802,0.9815,0.010000,0
320000,73892.5140,39583.7774,1.0000,0.010000,0
321000,118606.7631,72476.7198,1.0000,0.010000,0
322000,56415.9143,28578.4666,0.9866,0.010000,0
323000,78808.1195,41712.3919,1.0000,0.010000,0
324000,122302.4590,74454.1405,1.0000,0.010000,0
325000,47952.3883,23246.7773,0.9819,0.010000,0
326000,80938.5083,44061.0749,1.0000,0.010000,0
327000,122658.6514,76831.2247,1.0000,0.010000,0
328000,42461.8582,18154.5905,0.9825,0.010000,0
329000,83463.3340,46446.4585,1.0000,0.010000,0
330000,121867.7038,75315.9970,0.9856,0.010000,0
331000,39705.6226,17436.0814,1.0000,0.010000,0
332000,90894.6919,50123.7856,1.0000,0.010000,0
333000,118353.1533,71067.5560,0.9847,0.010000,0
334000,45459.0143,20415.0335,1.0000,0.010000,0
335000,95358.6933,53410.7928,1.0000,0.010000,0
336000,109741.0446,66822.8300,0.9854,0.010000,0
337000,48673.1268,22824.0240,1.0000,0.010000,0
338000,97595.0274,55179.6757,1.0000,0.010000,0
339000,102191.1093,61150.7110,0.9872,0.010000,0
340000,53359.2620,25696.2690,1.0000,0.010000,0
341000,104397.3097,59191.9455,1.0000,0.010000,0
342000,96417.7016,57279.0600,0.9799,0.010000,0
343000,58012.6655,28093.3139,1.0000,0.010000,0
344000,107619.7621,61125.4714,1.0000,0.010000,0
345000,90442.5613,51980.7667,0.9832,0.010000,0
346000,63096.0209,31567.6579,1.0000,0.010000,0
347000,110358.1394,64714.7557,1.0000,0.010000,0
348000,80367.7743,47002.3612,0.9844,0.010000,0
349000,66367.7734,33445.5472,1.0000,0.010000,0
350000,114154.3413,67426.2424,1.0000,0.010000,0
351000,74561.7791,42186.5519,0.9814,0.010000,0
352000,70215.8492,36413.0386,1.0000,0.010000,0
353000,116203.2516,69660.4438,1.0000,0.010000,0
354000,65899.7078,36962.7832,0.9864,0.010000,0
355000,73770.7172,39303.6973,1.0000,0.010000,0
356000,119088.0961,72454.0631,1.0000,0.010000,0
357000,59217.2687,31851.1808,0.9861,0.010000,0
358000,79658.6975,42223.0418,1.0000,0.010000,0
359000,123850.6099,74939.1656,1.0000,0.010000,0
360000,54238.1447,26829.2921,0.9857,0.010000,0
361000,82672.2779,44634.8743,1.0000,0.010000,0
362000,124506.3662,77891.9097,1.0000,0.010000,0
363000,46640.5274,21815.5646,0.9832,0.010000,0
364000,86171.8553,47391.5895,1.0000,0.010000,0
365000,127358.2057,80297.4217,1.0000,0.010000,0
366000,40959.2930,16318.6475,0.9850,0.010000,0
367000,91094.0032,49559.8225,1.0000,0.010000,0
368000,124430.3052,75525.2182,0.9801,0.010000,0
369000,42337.2999,18637.4672,1.0000,0.010000,0
370000,93674.7885,51639.5411,1.0000,0.010000,0
371000,114516.7752,68983.3090,0.9853,0.010000,0
372000,47656.6649,22191.6617,1.0000,0.010000,0
373000,98125.7564,55036.3336,1.0000,0.010000,0
374000,107489.0980,64790.7369,0.9817,0.010000,0
375000,50328.6927,23819.9912,1.0000,0.010000,0
376000,100093.8385,56674.2230,1.0000,0.010000,0
377000,98500.7883,59049.8124,0.9847,0.010000,0
378000,56867.8764,27312.5503,1.0000,0.010000,0
379000,106822.4699,61392.5059,1.0000,0.010000,0
380000,93008.5880,55607.7246,0.9829,0.010000,0
381000,58388.6447,29463.7505,1.0000,0.010000,0
382000,105653.9953,62832.0682,1.0000,0.010000,0
383000,83881.2048,49523.3243,0.9854,0.010000,0
384000,65139.4789,32520.3128,1.0000,0.010000,0
385000,112206.6957,65792.1188,1.0000,0.010000,0
386000,78176.1899,44631.6144,0.9815,0.010000,0
387000,67504.0132,34758.7628,1.0000,0.010000,0
388000,112963.6385,68147.1093,1.0000,0.010000,0
389000,68267.7963,39250.5440,0.9843,0.010000,0
390000,71831.5345,37675.5184,1.0000,0.010000,0
391000,117530.7844,71655.5294,1.0000,0.010000,0
392000,63152.1780,34426.8029,0.9783,0.010000,0
393000,75518.0636,39957.5094,1.0000,0.010000,0
394000,119200.0220,73484.8132,1.0000,0.010000,0
395000,56792.6326,29286.4879,0.9841,0.010000,0
396000,80032.9870,42921.1317,1.0000,0.010000,0
397000,123001.0414,76493.4109,1.0000,0.010000,0
398000,48257.2291,23803.2850,0.9868,0.010000,0
399000,81226.8967,45073.3766,1.0000,0.010000,0
400000,121359.6425,77992.3979,1.0000,0.010000,0
401000,43305.7234,18599.2278,0.9833,0.010000,0
402000,88566.1620,48695.4749,1.0000,0.010000,0
403000,127266.5481,78609.3864,0.9836,0.010000,0
404000,40350.6163,17250.4081,1.0000,0.010000,0
405000,92333.6259,50801.8511,1.0000,0.010000,0
406000,116002.2000,72201.9649,0.9834,0.010000,0
407000,43801.0121,20051.1053,1.0000,0.010000,0
408000,93153.7787,53536.7548,1.0000,0.010000,0
409000,107813.1328,67740.7546,0.9824,0.010000,0
410000,48096.8583,23235.8773,1.0000,0.010000,0
411000,96304.2047,56665.2012,1.0000,0.010000,0
412000,100225.5280,62174.6420,0.9788,0.010000,0
413000,53354.1268,25969.7333,1.0000,0.010000,0
414000,101142.2804,59277.8217,1.0000,0.010000,0
415000,94490.9361,57463.6802,0.9849,0.010000,0
416000,56036.6275,28292.9170,1.0000,0.010000,0
417000,104834.7068,61966.2731,1.0000,0.010000,0
418000,87597.0834,52420.0276,0.9816,0.010000,0
419000,61043.9056,32065.2229,1.0000,0.010000,0
420000,107689.4939,65679.5011,1.0000,0.010000,0
421000,80517.4056,47840.9923,0.9807,0.010000,0
422000,67313.5000,33808.3293,1.0000,0.010000,0
423000,112674.2826,67251.4962,1.0000,0.010000,0
424000,74207.4243,42117.9811,0.9843,0.010000,0
425000,71075.4472,37281.2779,1.0000,0.010000,0
426000,115239.3318,70675.7542,1.0000,0.010000,0
427000,66653.9238,37523.2790,0.9840,0.010000,0
428000,74791.4450,39825.5571,1.0000,0.010000,0
429000,120638.6314,73621.8632,1.0000,0.010000,0
430000,60028.5536,32164.4230,0.9841,0.010000,0
431000,78517.3868,42073.2720,1.0000,0.010000,0
432000,122397.4248,76202.5901,1.0000,0.010000,0
433000,54078.6183,26780.0301,0.9838,0.010000,0
434000,82656.8265,44476.3289,1.0000,0.010000,0
435000,126205.3505,77896.8770,1.0000,0.010000,0
436000,47904.3227,21189.0285,0.9845,0.010000,0
437000,88650.7777,47594.3493,1.0000,0.010000,0
438000,130813.4183,81216.7496,1.0000,0.010000,0
439000,39352.3026,16410.4185,0.9842,0.010000,0
440000,86557.7282,50039.9299,1.0000,0.010000,0
441000,119283.6904,75851.6326,0.9844,0.010000,0
442000,42008.8536,18974.6752,1.0000,0.010000,0
443000,94978.8991,52945.5140,1.0000,0.010000,0
444000,116549.4736,70998.7822,0.9839,0.010000,0
445000,48440.6931,22511.3948,1.0000,0.010000,0
446000,100946.0961,57036.2871,1.0000,0.010000,0
447000,110139.2585,66859.3604,0.9835,0.010000,0
448000,51798.2468,24540.1466,1.0000,0.010000,0
449000,101622.9423,58294.5155,1.0000,0.010000,0
450000,100705.0345,60597.9771,0.9844,0.010000,0
451000,57010.7592,27879.5499,1.0000,0.010000,0
452000,108260.5342,62475.7638,1.0000,0.010000,0
453000,94333.1033,56268.4997,0.9825,0.010000,0
454000,60229.9953,29462.4562,1.0000,0.010000,0
455000,109463.1504,62891.7893,1.0000,0.010000,0
456000,86153.4739,49834.7872,0.9840,0.010000,0
457000,65055.3633,33058.8581,1.0000,0.010000,0
458000,113989.6381,67805.3127,1.0000,0.010000,0
459000,79611.3221,45631.5110,0.9805,0.010000,0
460000,67897.0165,35317.8122,1.0000,0.010000,0
461000,114657.3029,69616.5303,1.0000,0.010000,0
462000,70082.9620,39487.2417,0.9809,0.010000,0
463000,71312.0164,37554.6535,1.0000,0.010000,0
464000,114495.0755,71405.8457,1.0000,0.010000,0
465000,62910.3016,34410.7022,0.9804,0.010000,0
466000,74857.5761,40440.1431,1.0000,0.010000,0
467000,117811.9630,73872.3792,1.0000,0.010000,0
468000,55528.2714,29349.5793,0.9813,0.010000,0
469000,78338.9681,43413.4284,1.0000,0.010000,0
470000,118560.9103,77131.2065,1.0000,0.010000,0
471000,50721.5100,24252.8768,0.9833,0.010000,0
472000,83293.6762,45654.7602,1.0000,0.010000,0
473000,125555.8647,79638.9407,1.0000,0.010000,0
474000,42440.1792,19078.4848,0.9829,0.010000,0
475000,86244.5496,48795.9335,1.0000,0.010000,0
476000,123957.3070,78594.3887,0.9825,0.010000,0
477000,40297.9703,17571.1766,1.0000,0.010000,0
478000,91161.1408,50740.4155,1.0000,0.010000,0
479000,117859.9462,72528.2667,0.9830,0.010000,0
480000,44201.9884,20209.0938,1.0000,0.010000,0
481000,93833.5658,53697.8468,1.0000,0.010000,0
482000,108616.6381,67461.4427,0.9834,0.010000,0
483000,48348.3595,23017.7255,1.0000,0.010000,0
484000,98778.7814,57064.0821,1.0000,0.010000,0
485000,103144.8623,63361.7536,0.9856,0.010000,0
486000,53513.1788,25596.7769,1.0000,0.010000,0
