step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
1000,50535.1564,18079.0276,0.9858,0.010000,0
2000,127645.8329,54214.1772,1.0000,0.010000,0
3000,186708.9485,82058.9071,0.9869,0.010000,0
4000,55991.9229,20911.4667,1.0000,0.010000,0
5000,134495.5313,56754.7734,1.0000,0.010000,0
6000,174588.8821,76077.0654,0.9847,0.010000,0
7000,61446.7155,23604.5448,1.0000,0.010000,0
8000,139398.1154,59455.2370,1.0000,0.010000,0
9000,163073.8900,70567.3760,0.9854,0.010000,0
10000,68217.2316,26524.9765,1.0000,0.010000,0
11000,146653.2559,62330.0290,1.0000,0.010000,0
12000,151477.1439,65231.4048,0.9874,0.010000,0
13000,73800.5523,29436.0766,1.0000,0.010000,0
14000,151083.5872,65386.7570,1.0000,0.010000,0
15000,137834.3834,59463.4012,0.9871,0.010000,0
16000,81599.8072,32361.7757,1.0000,0.010000,0
17000,158854.5372,68433.7017,1.0000,0.010000,0
18000,127663.0362,53965.6705,0.9867,0.010000,0
19000,87815.9651,35164.2581,1.0000,0.010000,0
20000,163645.2623,70753.4779,1.0000,0.010000,0
21000,114297.5910,47857.6074,0.9873,0.010000,0
22000,93144.7606,37547.2044,1.0000,0.010000,0
23000,166848.2828,72632.1364,1.0000,0.010000,0
24000,101762.6845,42246.6047,0.9877,0.010000,0
25000,100834.9182,40698.4463,1.0000,0.010000,0
26000,174587.6010,75598.4685,1.0000,0.010000,0
27000,91084.3954,36970.2500,0.9863,0.010000,0
28000,105427.3096,43401.1982,1.0000,0.010000,0
29000,178896.9626,78388.8364,1.0000,0.010000,0
30000,78311.4326,31294.7642,0.9867,0.010000,0
31000,109744.4502,45488.8455,1.0000,0.010000,0
32000,184920.7130,81341.1179,1.0000,0.010000,0
33000,67308.1895,25753.1642,0.9846,0.010000,0
34000,116628.8601,48608.6048,1.0000,0.010000,0
35000,191795.0475,84202.9140,1.0000,0.010000,0
36000,56186.9026,20777.2515,0.9876,0.010000,0
37000,124553.4758,52805.6080,1.0000,0.010000,0
38000,192856.3061,84390.9164,0.9838,0.010000,0
39000,51438.7065,19059.6944,1.0000,0.010000,0
40000,128855.0097,54216.3524,1.0000,0.010000,0
41000,177654.9506,76972.8593,0.9891,0.010000,0
42000,58045.1150,22232.4521,1.0000,0.010000,0
43000,135217.7129,57410.3278,1.0000,0.010000,0
44000,165382.2906,71783.0979,0.9850,0.010000,0
45000,64210.8513,24788.4828,1.0000,0.010000,0
46000,140080.0166,59930.8925,1.0000,0.010000,0
47000,153829.5525,66299.8185,0.9828,0.010000,0
48000,70081.5680,27508.3788,1.0000,0.010000,0
49000,145492.9442,62734.3640,1.0000,0.010000,0
50000,141378.6522,61020.2256,0.9876,0.010000,0
51000,77927.7879,30599.8426,1.0000,0.010000,0
52000,154618.9435,65641.6697,1.0000,0.010000,0
53000,131856.1518,55627.7781,0.9861,0.010000,0
54000,83652.0876,33530.9643,1.0000,0.010000,0
55000,158568.4181,68215.2199,1.0000,0.010000,0
56000,119242.2883,50134.7125,0.9854,0.010000,0
57000,89249.2454,35763.6266,1.0000,0.010000,0
58000,164787.2312,70731.5993,1.0000,0.010000,0
59000,108390.0115,44528.1642,0.9854,0.010000,0
60000,96834.0926,38690.6526,1.0000,0.010000,0
61000,173584.6037,74011.9994,1.0000,0.010000,0
62000,97357.2566,39292.1113,0.9861,0.010000,0
63000,102254.8586,41074.8293,1.0000,0.010000,0
64000,177460.3278,76328.2813,1.0000,0.010000,0
65000,85017.3866,33713.1293,0.9838,0.010000,0
66000,107564.0727,44210.6279,1.0000,0.010000,0
67000,182297.6519,78775.2747,1.0000,0.010000,0
68000,72828.6947,28006.7245,0.9855,0.010000,0
69000,113294.6132,45981.7427,1.0000,0.010000,0
70000,188589.0569,80709.6316,1.0000,0.010000,0
71000,62159.3026,22858.8817,0.9854,0.010000,0
72000,119266.1244,49355.2641,1.0000,0.010000,0
73000,192085.5161,84050.6040,1.0000,0.010000,0
74000,51097.2443,17986.8406,0.9877,0.010000,0
75000,127691.2212,52992.0686,1.0000,0.010000,0
76000,185019.3218,79451.8673,0.9857,0.010000,0
77000,54341.6706,20221.2810,1.0000,0.010000,0
78000,131642.0390,54636.1252,1.0000,0.010000,0
79000,172605.1213,73273.1467,0.9867,0.010000,0
80000,61830.3821,23105.4469,1.0000,0.010000,0
81000,137367.4669,57586.6757,1.0000,0.010000,0
82000,159025.5806,67643.0902,0.9834,0.010000,0
83000,66649.3609,25313.9222,1.0000,0.010000,0
84000,139919.8991,59147.1264,1.0000,0.010000,0
85000,144654.1082,61464.5417,0.9855,0.010000,0
86000,73860.0772,28924.6931,1.0000,0.010000,0
87000,149548.2625,63673.0329,1.0000,0.010000,0
88000,136076.1948,57595.7127,0.9861,0.010000,0
89000,78527.2597,31176.6259,1.0000,0.010000,0
90000,152162.4893,65270.3106,1.0000,0.010000,0
91000,121364.7984,51287.2531,0.9874,0.010000,0
92000,84186.9047,33361.9246,1.0000,0.010000,0
93000,157553.2728,67621.5229,1.0000,0.010000,0
94000,110495.9879,45774.8745,0.9845,0.010000,0
95000,88717.1131,35534.7902,1.0000,0.010000,0
96000,161896.8257,69525.8849,1.0000,0.010000,0
97000,99310.6091,40476.2365,0.9857,0.010000,0
98000,97016.2685,38995.4976,1.0000,0.010000,0
99000,168939.0861,72913.7950,1.0000,0.010000,0
100000,88304.2288,35443.5492,0.9850,0.010000,0
101000,101551.3308,41682.9625,1.0000,0.010000,0
102000,172971.9231,75531.9314,1.0000,0.010000,0
103000,76965.2325,30053.6123,0.9836,0.010000,0
104000,108913.1914,44705.9788,1.0000,0.010000,0
105000,180966.1908,79084.0633,1.0000,0.010000,0
106000,66145.5861,25382.4573,0.9850,0.010000,0
107000,113583.8869,47766.2865,1.0000,0.010000,0
108000,185716.2921,82138.2606,1.0000,0.010000,0
109000,55579.0034,20100.6506,0.9884,0.010000,0
110000,121616.9825,50900.8192,1.0000,0.010000,0
111000,186508.5480,81169.5553,0.9866,0.010000,0
112000,50701.7931,18396.9029,1.0000,0.010000,0
113000,126715.7241,52598.7030,1.0000,0.010000,0
114000,174844.0648,74842.2629,0.9850,0.010000,0
115000,57141.8572,21493.9056,1.0000,0.010000,0
116000,133439.8970,56367.4921,1.0000,0.010000,0
117000,164066.7754,71085.6544,0.9867,0.010000,0
118000,64101.3676,24737.9034,1.0000,0.010000,0
119000,140223.9907,60126.0296,1.0000,0.010000,0
120000,153668.5308,66716.0854,0.9876,0.010000,0
121000,70126.6522,27419.9330,1.0000,0.010000,0
122000,145872.4185,62358.2221,1.0000,0.010000,0
123000,141140.8361,60422.1535,0.9874,0.010000,0
124000,77166.2355,29963.3360,1.0000,0.010000,0
125000,152766.1193,65101.4900,1.0000,0.010000,0
126000,131683.3084,55314.7827,0.9838,0.010000,0
127000,84350.3376,32993.8875,1.0000,0.010000,0
128000,159952.2659,68237.8791,1.0000,0.010000,0
129000,119601.9097,50297.4332,0.9849,0.010000,0
130000,89877.2817,36368.9408,1.0000,0.010000,0
131000,163907.1966,71195.8888,1.0000,0.010000,0
132000,106348.7624,44440.1035,0.9867,0.010000,0
133000,94137.8713,37793.2873,1.0000,0.010000,0
134000,167151.9132,72076.8106,1.0000,0.010000,0
135000,93534.7330,38472.3546,0.9889,0.010000,0
136000,97970.6370,40572.6591,1.0000,0.010000,0
137000,170009.0259,74431.7462,1.0000,0.010000,0
138000,83085.4019,33326.3606,0.9836,0.010000,0
139000,106426.9252,43521.3445,1.0000,0.010000,0
140000,178411.1482,77860.9041,1.0000,0.010000,0
141000,72504.4113,28177.9754,0.9867,0.010000,0
142000,111446.9005,46162.2233,1.0000,0.010000,0
143000,182023.5474,80056.7858,1.0000,0.010000,0
144000,59877.9364,22307.6647,0.9894,0.010000,0
145000,115978.4767,48470.4183,1.0000,0.010000,0
146000,187185.4452,83101.0991,1.0000,0.010000,0
147000,50681.5568,17438.1321,0.9845,0.010000,0
148000,123875.0693,51676.3073,1.0000,0.010000,0
149000,179177.5572,78314.4496,0.9863,0.010000,0
150000,52095.7820,19763.0558,1.0000,0.010000,0
151000,124755.6349,53749.4747,1.0000,0.010000,0
152000,163520.6951,72188.4489,0.9851,0.010000,0
153000,60519.2261,23267.4487,1.0000,0.010000,0
154000,134276.1703,58109.9629,1.0000,0.010000,0
155000,154036.4124,67774.3204,0.9857,0.010000,0
156000,65708.0608,25717.6994,1.0000,0.010000,0
157000,139367.8336,60193.0981,1.0000,0.010000,0
158000,143470.1249,62162.2693,0.9847,0.010000,0
