step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
1000,43558.0662,17970.1342,0.9866,0.010000,0
2000,96203.4468,53866.5949,1.0000,0.010000,0
3000,132208.2822,81701.9009,0.9803,0.010000,0
4000,46556.8659,20367.4885,1.0000,0.010000,0
5000,103160.6449,56132.0429,1.0000,0.010000,0
6000,128232.8897,75417.9877,0.9840,0.010000,0
7000,49863.8266,23895.6541,1.0000,0.010000,0
8000,106217.3156,60050.9562,1.0000,0.010000,0
9000,119967.1035,70887.4372,0.9853,0.010000,0
10000,56429.7564,26704.9118,1.0000,0.010000,0
11000,111943.0689,62506.7796,1.0000,0.010000,0
12000,110121.0003,64923.4435,0.9847,0.010000,0
13000,60647.4295,29633.5409,1.0000,0.010000,0
14000,113548.0543,65551.9458,1.0000,0.010000,0
15000,101484.6780,59621.1213,0.9826,0.010000,0
16000,66409.6747,32111.4878,1.0000,0.010000,0
17000,120128.9129,67847.4926,1.0000,0.010000,0
18000,93050.7189,53307.1243,0.9845,0.010000,0
19000,68802.7192,34884.0349,1.0000,0.010000,0
20000,119908.1699,70409.6821,1.0000,0.010000,0
21000,82883.7053,47929.6711,0.9876,0.010000,0
22000,71876.2684,37465.9885,1.0000,0.010000,0
23000,121035.6569,73045.3275,1.0000,0.010000,0
24000,75113.7536,42142.1938,0.9868,0.010000,0
25000,75123.8090,39567.4920,1.0000,0.010000,0
26000,125031.6285,74680.4474,1.0000,0.010000,0
27000,67358.3194,36105.1720,0.9869,0.010000,0
28000,79708.0494,42278.8139,1.0000,0.010000,0
29000,128879.8651,77844.8314,1.0000,0.010000,0
30000,60946.7008,30974.8091,0.9843,0.010000,0
31000,87242.6967,45388.4695,1.0000,0.010000,0
32000,135664.1885,80316.3639,1.0000,0.010000,0
33000,54921.1570,25713.7676,0.9843,0.010000,0
34000,92360.1901,49800.2022,1.0000,0.010000,0
35000,139465.0626,86308.0096,1.0000,0.010000,0
36000,47185.5852,20390.1504,0.9832,0.010000,0
37000,95522.4025,51774.7145,1.0000,0.010000,0
38000,138731.7662,83458.9283,0.9825,0.010000,0
39000,44198.4186,19215.0381,0.9997,0.010000,0
40000,103342.5343,55753.8689,1.0000,0.010000,0
41000,134598.0901,79048.4130,0.9821,0.010000,0
42000,48580.0392,21880.6147,1.0000,0.010000,0
43000,107124.5118,57866.4773,1.0000,0.010000,0
44000,125459.6443,73363.6523,0.9868,0.010000,0
45000,53735.4506,25303.4137,1.0000,0.010000,0
46000,109865.4850,61774.7070,1.0000,0.010000,0
47000,115581.5002,68057.6593,0.9854,0.010000,0
48000,60560.2212,28066.2131,1.0000,0.010000,0
49000,114204.0803,64025.8342,1.0000,0.010000,0
50000,107694.1626,62312.5057,0.9823,0.010000,0
51000,62725.7726,30424.6575,1.0000,0.010000,0
52000,115225.8329,65979.9090,1.0000,0.010000,0
53000,97561.7239,55858.6859,0.9807,0.010000,0
54000,67787.5519,33509.0549,1.0000,0.010000,0
55000,119496.4201,68785.2223,1.0000,0.010000,0
56000,89090.3024,50292.5530,0.9814,0.010000,0
57000,72334.2517,35508.5843,1.0000,0.010000,0
58000,124366.8394,71114.6171,1.0000,0.010000,0
59000,81280.3804,44995.4260,0.9844,0.010000,0
60000,76808.1323,39021.3960,1.0000,0.010000,0
61000,126941.3554,74521.1663,1.0000,0.010000,0
62000,73167.3230,39471.6650,0.9804,0.010000,0
63000,79299.7591,41499.7270,1.0000,0.010000,0
64000,129547.6598,77397.5111,1.0000,0.010000,0
65000,65616.6830,33944.4495,0.9795,0.010000,0
66000,86991.2718,44371.7281,1.0000,0.010000,0
67000,133975.6320,78813.7990,1.0000,0.010000,0
68000,57824.9099,28074.1263,0.9841,0.010000,0
69000,87150.6522,46481.2831,1.0000,0.010000,0
70000,133875.3984,81189.3425,1.0000,0.010000,0
71000,51545.0591,22917.5890,0.9847,0.010000,0
72000,95066.4495,49635.2998,1.0000,0.010000,0
73000,141811.3431,84183.5989,1.0000,0.010000,0
74000,42447.9441,17247.8728,0.9856,0.010000,0
75000,95003.7407,52197.6949,1.0000,0.010000,0
76000,130815.7956,78960.2011,0.9845,0.010000,0
77000,45250.2594,20239.8862,1.0000,0.010000,0
78000,100634.5780,54722.6994,1.0000,0.010000,0
79000,125054.1290,73589.4900,0.9796,0.010000,0
80000,52762.0181,23311.0366,1.0000,0.010000,0
81000,107930.7087,58391.3467,1.0000,0.010000,0
82000,119857.3145,69089.6434,0.9818,0.010000,0
83000,53701.7900,25043.4619,1.0000,0.010000,0
84000,107074.3633,59338.5920,1.0000,0.010000,0
85000,106657.5537,61924.0076,0.9855,0.010000,0
86000,60068.0450,28836.1593,1.0000,0.010000,0
87000,112690.5293,63668.5262,1.0000,0.010000,0
88000,99956.7696,57606.8491,0.9860,0.010000,0
89000,63324.4128,31278.6366,1.0000,0.010000,0
90000,114227.9055,65945.2021,1.0000,0.010000,0
91000,90334.4827,51928.4967,0.9867,0.010000,0
92000,67502.9179,33803.8655,1.0000,0.010000,0
93000,117234.8643,68007.3927,1.0000,0.010000,0
94000,83249.2798,46330.9601,0.9850,0.010000,0
95000,73399.5793,36526.5542,1.0000,0.010000,0
96000,122406.7381,70903.0461,1.0000,0.010000,0
97000,75436.1240,40864.0647,0.9834,0.010000,0
98000,77864.1585,38984.4848,1.0000,0.010000,0
99000,126810.0850,73383.8954,1.0000,0.010000,0
100000,69249.5577,35702.8785,0.9831,0.010000,0
101000,82301.5394,41838.8428,1.0000,0.010000,0
102000,130651.8774,76139.3154,1.0000,0.010000,0
103000,61628.3136,30387.8058,0.9820,0.010000,0
104000,85610.4851,44499.0475,1.0000,0.010000,0
105000,133451.8977,78267.6435,1.0000,0.010000,0
106000,52623.4193,24896.6746,0.9889,0.010000,0
107000,87944.7319,47108.5771,1.0000,0.010000,0
108000,130904.1562,80311.6764,1.0000,0.010000,0
109000,46614.3434,19677.5348,0.9823,0.010000,0
110000,94911.6254,49782.6146,1.0000,0.010000,0
111000,135860.0617,79421.8583,0.9848,0.010000,0
112000,41269.1408,18800.1447,0.9999,0.010000,0
113000,96319.2822,53137.9077,1.0000,0.010000,0
114000,126352.9210,75327.6000,0.9864,0.010000,0
115000,48888.6980,21552.8933,1.0000,0.010000,0
116000,102485.9298,55917.3219,1.0000,0.010000,0
117000,119133.4269,70092.4497,0.9864,0.010000,0
118000,53898.6838,24403.7242,1.0000,0.010000,0
119000,106925.6383,58470.9912,1.0000,0.010000,0
120000,110700.6499,64507.5191,0.9848,0.010000,0
121000,56735.7212,27177.9435,1.0000,0.010000,0
122000,108950.0081,61516.7810,1.0000,0.010000,0
123000,101955.6719,59858.1520,0.9854,0.010000,0
124000,60919.8461,30014.1977,1.0000,0.010000,0
125000,111176.7892,63995.7042,1.0000,0.010000,0
126000,92856.2285,53990.9426,0.9833,0.010000,0
127000,66362.4449,32252.6278,1.0000,0.010000,0
128000,116563.7489,66692.8104,1.0000,0.010000,0
129000,87499.7417,48950.5476,0.9817,0.010000,0
130000,70416.0808,35394.5353,1.0000,0.010000,0
131000,118999.8594,69647.4284,1.0000,0.010000,0
132000,77618.1645,43569.3356,0.9888,0.010000,0
133000,77207.3805,38144.5545,1.0000,0.010000,0
134000,127131.9982,72543.5767,1.0000,0.010000,0
135000,72616.0832,38547.1204,0.9839,0.010000,0
136000,79531.4999,40969.4921,1.0000,0.010000,0
137000,126147.1914,75031.4858,1.0000,0.010000,0
138000,63726.9822,32765.6699,0.9816,0.010000,0
139000,83811.2175,43452.8765,1.0000,0.010000,0
140000,131714.8686,77663.0733,1.0000,0.010000,0
141000,57918.3514,27843.4098,0.9835,0.010000,0
142000,91590.6811,46617.8972,1.0000,0.010000,0
143000,137687.9356,80740.6210,1.0000,0.010000,0
144000,50339.7729,22751.4847,0.9855,0.010000,0
145000,92885.8034,49401.6386,1.0000,0.010000,0
146000,137327.5077,83055.1184,1.0000,0.010000,0
147000,44364.0493,17339.1933,0.9790,0.010000,0
148000,96944.7228,51581.1735,1.0000,0.010000,0
149000,134151.7564,77961.6475,0.9825,0.010000,0
150000,45874.6563,20597.8517,1.0000,0.010000,0
151000,102286.9387,55228.0680,1.0000,0.010000,0
152000,126697.6004,73479.8981,0.9846,0.010000,0
153000,51749.0260,23190.6005,1.0000,0.010000,0
154000,105589.6702,57949.4721,1.0000,0.010000,0
155000,116364.5334,68203.6757,0.9840,0.010000,0
156000,57122.1108,25805.8220,1.0000,0.010000,0
157000,111703.5881,60481.7164,1.0000,0.010000,0
158000,109857.4024,62422.2930,0.9826,0.010000,0
159000,59797.5180,28183.1332,1.0000,0.010000,0
160000,112417.3742,62370.2348,1.0000,0.010000,0
161000,99172.2059,56495.2876,0.9814,0.010000,0
162000,64667.2108,31348.7700,1.0000,0.010000,0
163000,116308.7894,65341.8995,1.0000,0.010000,0
164000,92029.1443,51721.5472,0.9859,0.010000,0
165000,69557.6065,34270.5788,1.0000,0.010000,0
166000,119942.6863,68660.6023,1.0000,0.010000,0
167000,84401.2942,46597.8027,0.9834,0.010000,0
168000,74811.2345,36696.4819,1.0000,0.010000,0
169000,124443.5768,71239.8495,1.0000,0.010000,0
170000,77153.3995,41389.8027,0.9803,0.010000,0
171000,78240.8624,39942.6081,1.0000,0.010000,0
172000,127422.5974,74039.1412,1.0000,0.010000,0
173000,68740.0353,35910.1662,0.9829,0.010000,0
174000,82684.8597,42616.0633,1.0000,0.010000,0
175000,130429.2347,77466.3584,1.0000,0.010000,0
176000,61324.9823,30813.9462,0.9857,0.010000,0
177000,86246.0995,45049.9246,1.0000,0.010000,0
178000,133527.5062,79346.4104,1.0000,0.010000,0
179000,54296.2295,25474.9333,0.9821,0.010000,0
180000,92396.4994,47980.2246,1.0000,0.010000,0
181000,139709.5875,83110.0761,1.0000,0.010000,0
182000,47295.0717,19988.0493,0.9811,0.010000,0
183000,95917.4298,50763.5606,1.0000,0.010000,0
184000,139217.4123,82160.2111,0.9852,0.010000,0
185000,45175.8683,19495.0394,0.9988,0.010000,0
186000,103783.8169,55536.6748,1.0000,0.010000,0
187000,132374.0777,78125.5153,0.9825,0.010000,0
188000,48805.2115,21758.6963,1.0000,0.010000,0
189000,104218.3040,56710.1907,1.0000,0.010000,0
190000,121927.3657,71293.0878,0.9856,0.010000,0
191000,52865.6730,24742.0653,1.0000,0.010000,0
192000,107403.8206,59825.6502,1.0000,0.010000,0
193000,112680.5761,65978.4959,0.9865,0.010000,0
194000,59126.0639,27705.1304,1.0000,0.010000,0
195000,113742.7766,63029.9055,1.0000,0.010000,0
196000,106901.8141,61000.3267,0.9831,0.010000,0
197000,63436.9842,30160.5080,1.0000,0.010000,0
198000,117821.0902,65840.5462,1.0000,0.010000,0
199000,97029.7603,55729.1919,0.9882,0.010000,0
200000,66430.4232,33590.7003,1.0000,0.010000,0
201000,118961.3496,68471.8442,1.0000,0.010000,0
202000,88672.9626,50101.9426,0.9843,0.010000,0
203000,74233.6185,36320.5441,1.0000,0.010000,0
204000,126005.3375,71858.6671,1.0000,0.010000,0
205000,82790.6596,45091.1937,0.9866,0.010000,0
206000,79165.2835,38846.4626,1.0000,0.010000,0
207000,129250.7986,74610.4501,1.0000,0.010000,0
208000,74427.9396,39602.2782,0.9839,0.010000,0
209000,82623.0437,41775.7831,1.0000,0.010000,0
210000,133489.4121,77428.7839,1.0000,0.010000,0
211000,67191.9180,34376.8221,0.9847,0.010000,0
212000,88191.7017,44779.3804,1.0000,0.010000,0
213000,137879.9995,80088.8178,1.0000,0.010000,0
214000,58473.2794,28442.6115,0.9857,0.010000,0
215000,93688.6334,47837.9491,1.0000,0.010000,0
216000,147128.0290,84331.0353,1.0000,0.010000,0
217000,52837.3309,23069.1798,0.9841,0.010000,0
218000,99354.9187,50878.0858,1.0000,0.010000,0
219000,149813.2015,87654.1435,1.0000,0.010000,0
220000,45951.0080,18189.8515,0.9829,0.010000,0
221000,103548.2736,54681.3089,1.0000,0.010000,0
222000,144141.6965,82666.1874,0.9826,0.010000,0
223000,46499.5779,20914.7062,1.0000,0.010000,0
224000,105499.9686,57561.1087,1.0000,0.010000,0
225000,130476.7908,76673.4546,0.9816,0.010000,0
226000,52206.0906,24261.5752,1.0000,0.010000,0
227000,110535.2803,60875.6052,1.0000,0.010000,0
228000,123125.0943,71791.7344,0.9849,0.010000,0
229000,57839.4303,26156.8956,1.0000,0.010000,0
230000,114449.5204,62420.4516,1.0000,0.010000,0
231000,112454.4380,64955.4223,0.9858,0.010000,0
232000,61014.2141,29452.6884,1.0000,0.010000,0
233000,115841.8819,65209.4343,1.0000,0.010000,0
234000,103035.5098,59268.5127,0.9855,0.010000,0
235000,65896.3831,32595.9950,1.0000,0.010000,0
236000,118908.3465,68872.5995,1.0000,0.010000,0
237000,94381.0101,53995.6326,0.9832,0.010000,0
238000,69478.4421,34735.4494,1.0000,0.010000,0
239000,123171.4829,70892.9575,1.0000,0.010000,0
240000,86796.1942,48131.3874,0.9840,0.010000,0
241000,76371.2914,38183.8861,1.0000,0.010000,0
242000,129838.8459,74646.4149,1.0000,0.010000,0
243000,79375.3398,43051.8732,0.9810,0.010000,0
244000,78180.6336,41037.8903,1.0000,0.010000,0
245000,127608.0225,76977.9058,1.0000,0.010000,0
246000,69860.2546,37323.7528,0.9831,0.010000,0
247000,85687.1261,43617.1870,1.0000,0.010000,0
248000,136576.9271,79791.0087,1.0000,0.010000,0
249000,63738.5468,31501.2813,0.9858,0.010000,0
250000,90811.7348,45993.2403,1.0000,0.010000,0
251000,138615.6056,81459.4506,1.0000,0.010000,0
252000,54439.5557,25910.5698,0.9850,0.010000,0
253000,95589.5783,49615.2269,1.0000,0.010000,0
254000,145376.9430,85529.7326,1.0000,0.010000,0
255000,49006.5104,20571.5251,0.9823,0.010000,0
256000,99259.1342,51901.5033,1.0000,0.010000,0
257000,142816.6584,83689.5161,0.9817,0.010000,0
258000,43012.2837,19108.8835,0.9984,0.010000,0
259000,100257.1119,54611.4946,1.0000,0.010000,0
260000,131274.5551,78192.3276,0.9885,0.010000,0
261000,49716.8019,22102.5527,1.0000,0.010000,0
262000,107596.6712,58062.7879,1.0000,0.010000,0
263000,125967.3439,73100.2140,0.9802,0.010000,0
264000,55815.7430,24992.7410,1.0000,0.010000,0
265000,113647.1589,61150.6305,1.0000,0.010000,0
266000,118135.6131,67911.2953,0.9864,0.010000,0
267000,60324.9761,27530.1607,1.0000,0.010000,0
