step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
1000,35554.1092,18047.8426,0.9885,0.010000,0
2000,49293.7156,53804.2580,1.0000,0.010000,0
3000,74433.7026,81127.3977,0.9845,0.010000,0
4000,35577.8240,21317.8353,1.0000,0.010000,0
5000,49130.8719,57630.6690,1.0000,0.010000,0
6000,70631.9231,77221.6992,0.9845,0.010000,0
7000,38078.7401,23979.1771,1.0000,0.010000,0
8000,50208.5641,59822.9240,1.0000,0.010000,0
9000,66619.5442,70538.3143,0.9878,0.010000,0
10000,38927.8356,26889.9323,1.0000,0.010000,0
11000,50622.9395,62588.2458,1.0000,0.010000,0
12000,62494.4230,64895.3189,0.9836,0.010000,0
13000,40500.9758,29478.4653,1.0000,0.010000,0
14000,51857.4251,64805.2235,1.0000,0.010000,0
15000,61233.3923,58944.0026,0.9839,0.010000,0
16000,41722.8250,32257.2866,1.0000,0.010000,0
17000,53374.9130,67158.3350,1.0000,0.010000,0
18000,57218.0468,53324.6109,0.9864,0.010000,0
19000,42529.4603,34986.6204,1.0000,0.010000,0
20000,55113.5642,70633.9346,1.0000,0.010000,0
21000,54844.5016,47848.4101,0.9857,0.010000,0
22000,44003.8519,38343.0591,1.0000,0.010000,0
23000,60023.5284,74479.1562,1.0000,0.010000,0
24000,53341.1785,42915.2957,0.9819,0.010000,0
25000,43938.2852,40449.1981,1.0000,0.010000,0
26000,59906.0703,75951.6526,1.0000,0.010000,0
27000,47907.3523,37102.7285,0.9854,0.010000,0
28000,44360.4411,43987.5685,1.0000,0.010000,0
29000,63173.6013,80136.9259,1.0000,0.010000,0
30000,44863.7457,31923.5589,0.9857,0.010000,0
31000,45672.0324,46684.2661,1.0000,0.010000,0
32000,66905.5969,82469.1836,1.0000,0.010000,0
33000,40416.1081,26078.8426,0.9878,0.010000,0
34000,45371.8565,49095.9604,1.0000,0.010000,0
35000,68664.1968,85023.0417,1.0000,0.010000,0
36000,36932.7809,20608.4669,0.9848,0.010000,0
37000,46169.0586,51951.1233,1.0000,0.010000,0
38000,72627.4157,83536.0194,0.9855,0.010000,0
39000,33847.5663,19362.9744,1.0000,0.010000,0
40000,46765.6075,54598.0343,1.0000,0.010000,0
41000,68965.5795,78003.2824,0.9837,0.010000,0
42000,35950.7943,21772.9143,1.0000,0.010000,0
43000,47838.5021,56717.7728,1.0000,0.010000,0
44000,66363.5722,72038.3265,0.9836,0.010000,0
45000,38561.1667,24951.6145,1.0000,0.010000,0
46000,48703.5792,59632.1272,1.0000,0.010000,0
47000,63449.8477,66426.6340,0.9848,0.010000,0
48000,38866.0066,27255.7048,1.0000,0.010000,0
49000,48959.7062,62721.2476,1.0000,0.010000,0
50000,60032.3815,61200.6853,0.9842,0.010000,0
51000,41665.1168,30317.3325,1.0000,0.010000,0
52000,53482.5486,65332.3168,1.0000,0.010000,0
53000,60217.0525,55332.0195,0.9857,0.010000,0
54000,42419.2330,33207.0506,1.0000,0.010000,0
55000,55163.8018,68442.4643,1.0000,0.010000,0
56000,56747.1518,50164.0552,0.9840,0.010000,0
57000,42872.6919,35582.9970,1.0000,0.010000,0
58000,55175.3186,70560.4102,1.0000,0.010000,0
59000,53107.2049,44677.8796,0.9864,0.010000,0
60000,44290.8658,38897.4773,1.0000,0.010000,0
61000,60028.7608,73759.2501,1.0000,0.010000,0
62000,50480.3611,39227.8408,0.9835,0.010000,0
63000,44003.6402,41379.4806,1.0000,0.010000,0
64000,60538.3423,76055.1433,1.0000,0.010000,0
65000,46484.8333,33648.8604,0.9835,0.010000,0
66000,45007.0570,44210.0816,1.0000,0.010000,0
67000,64776.2687,79193.6553,1.0000,0.010000,0
68000,42259.4234,27949.7799,0.9839,0.010000,0
69000,43925.6470,45673.0562,1.0000,0.010000,0
70000,64744.8246,80035.4882,1.0000,0.010000,0
71000,38056.6151,22723.1369,0.9848,0.010000,0
72000,44055.5000,48897.4588,1.0000,0.010000,0
73000,67873.7179,83752.7650,1.0000,0.010000,0
74000,34983.6563,17369.1365,0.9822,0.010000,0
75000,45664.1935,51850.4449,1.0000,0.010000,0
76000,67765.1054,78154.7348,0.9867,0.010000,0
77000,33907.9975,20064.0291,1.0000,0.010000,0
78000,44650.9667,54255.5884,1.0000,0.010000,0
79000,64755.6123,72751.7258,0.9864,0.010000,0
80000,37453.7378,23010.9789,1.0000,0.010000,0
81000,48914.0283,58457.2996,1.0000,0.010000,0
82000,64892.7976,69206.1041,0.9831,0.010000,0
83000,37906.6910,25795.1921,1.0000,0.010000,0
84000,47485.5978,60482.6208,1.0000,0.010000,0
85000,59723.5330,62805.1888,0.9840,0.010000,0
86000,40172.2277,28587.3401,1.0000,0.010000,0
87000,49756.0998,63063.6863,1.0000,0.010000,0
88000,56891.4494,57074.0392,0.9853,0.010000,0
89000,38589.6912,30921.2970,1.0000,0.010000,0
90000,48944.1548,65557.5362,1.0000,0.010000,0
91000,54842.7650,51792.3668,0.9847,0.010000,0
92000,41170.9456,34343.4533,1.0000,0.010000,0
93000,52745.9587,68528.2671,1.0000,0.010000,0
94000,52906.8426,46562.6309,0.9828,0.010000,0
95000,41780.8163,36988.6669,1.0000,0.010000,0
96000,55221.1313,71983.0747,1.0000,0.010000,0
97000,50559.0993,41898.5514,0.9870,0.010000,0
98000,43575.4050,39755.8892,1.0000,0.010000,0
99000,58976.4338,74534.0610,1.0000,0.010000,0
100000,46476.5692,36217.8922,0.9881,0.010000,0
101000,42548.3623,42920.5842,1.0000,0.010000,0
102000,58868.6802,77521.8969,1.0000,0.010000,0
103000,42846.4291,30709.0718,0.9851,0.010000,0
104000,42610.8953,44698.7302,1.0000,0.010000,0
105000,60598.4347,79620.9210,1.0000,0.010000,0
106000,39037.3288,25351.6253,0.9845,0.010000,0
107000,43856.2467,48387.9688,1.0000,0.010000,0
108000,64801.2189,83516.1484,1.0000,0.010000,0
109000,36919.6903,20625.3179,0.9853,0.010000,0
