Metric,Mean,Std
total,3502623.7433863296,497822.8007909448
operational,3502623.7433863296,497822.8007909448
daily_sustain_net,42165.34748996401,885.3054179471154
bullwhip,9.704897904784552,0.8111908053516572
inv_turnover,0.27391550034000756,0.008846037584074876
sustainability_score,0.8502397817850361,0.0007140739828275428
